Approvable ID,sum(Approver Count)
Invoice 97853,2
Invoice 114438,1
Invoice 73482,2
Invoice 54137,2
Invoice 23374,1
Invoice 86561,1
Invoice 74560,2
Invoice 33327,2
Invoice 73690,2
Invoice 1043,1
Invoice 124542,2
Invoice 31101,2
Invoice 38268,2
Invoice 102643,2
Invoice 118119,2
Invoice 137891,2
Invoice 61275,2
Invoice 104851,1
Invoice 106981,1
Invoice 53199,1
Invoice 62481,1
Invoice 79854,2
Invoice 50886,1
Invoice 55099,1
Invoice 116658,2
Invoice 6969,1
Invoice 130213,2
Invoice 42813,2
Invoice 14430,1
Invoice 19271,2
Invoice 83425,1
Invoice 110901,2
Invoice 105344,1
Invoice 31027,1
Invoice 9628,2
Invoice 87297,1
Invoice 3285,1
Invoice 61195,2
Invoice 63946,1
Invoice 78294,1
Invoice 90801,2
Invoice 40925,2
Invoice 124592,2
Invoice 70466,1
Invoice 53240,1
Invoice 49272,2
Invoice 20346,2
Invoice 84084,2
Invoice 29335,2
Invoice 102801,2
Invoice 77872,2
Invoice 112394,2
Invoice 59296,3
Invoice 24690,3
Invoice 22633,1
Invoice 138727,1
Invoice 97249,2
Invoice 63551,1
Invoice 59973,1
Invoice 108127,2
Invoice 2586,2
Invoice 116954,2
Invoice 66020,1
Invoice 36821,1
Invoice 54243,2
Invoice 138983,2
Invoice 86913,2
Invoice 60457,2
Invoice 69690,1
Invoice 20387,1
Invoice 19249,2
Invoice 43366,2
Invoice 49949,2
Invoice 65415,2
Invoice 122700,2
Invoice 18312,2
Invoice 59968,2
Invoice 103530,2
Invoice 45577,2
Invoice 34508,2
Invoice 34031,2
Invoice 130751,1
Invoice 53169,1
Invoice 62080,2
Invoice 129935,2
Invoice 50416,2
Invoice 47545,1
Invoice 71880,2
Invoice 10346,2
Invoice 2599,1
Invoice 133679,2
Invoice 50169,2
Invoice 114315,1
Invoice 48327,2
Invoice 117899,2
Invoice 76041,2
Invoice 113613,2
Invoice 131486,1
Invoice 141854,1
Invoice 110711,2
Invoice 23534,1
Invoice 89739,2
Invoice 26907,2
Invoice 45769,2
Invoice 85100,2
Invoice 132127,1
Invoice 60268,2
Invoice 95629,2
Invoice 70888,2
Invoice 123484,2
Invoice 91748,1
Invoice 48558,2
Invoice 64820,2
Invoice 88144,2
Invoice 127647,2
Invoice 79404,2
Invoice 40236,2
Invoice 82121,2
Invoice 45356,2
Invoice 132348,2
Invoice 44548,2
Invoice 58843,2
Invoice 2362,1
Invoice 137632,2
Invoice 66430,2
Invoice 3536,2
Invoice 17150,1
Invoice 57071,2
Invoice 31375,2
Invoice 63251,2
Invoice 61551,1
Invoice 121108,2
Invoice 25258,3
Invoice 59959,1
Invoice 108303,1
Invoice 17533,3
Invoice 16988,1
Invoice 109125,2
Invoice 62962,2
Invoice 48897,2
Invoice 113266,1
Invoice 87594,1
Invoice 80141,2
Invoice 123441,1
Invoice 33973,1
Invoice 92676,3
Invoice 111617,3
Invoice 81108,3
Invoice 24817,3
Invoice 140732,3
Invoice 10474,3
Invoice 87113,3
Invoice 51685,3
Invoice 6790,1
Invoice 68804,3
Invoice 105801,1
Invoice 95166,1
Invoice 105590,1
Invoice 60930,1
Invoice 47110,3
Invoice 16139,3
Invoice 93608,3
Invoice 45814,2
Invoice 34887,1
Invoice 34415,2
Invoice 1674,3
Invoice 110506,3
Invoice 130557,1
Invoice 99276,2
Invoice 114478,2
Invoice 105549,3
Invoice 91227,1
Invoice 6875,3
Invoice 82141,3
Invoice 26503,3
Invoice 21891,3
Invoice 48473,3
Invoice 95115,3
Invoice 88277,2
Invoice 55022,3
Invoice 72150,3
Invoice 95408,3
Invoice 78873,2
Invoice 7536,3
Invoice 160515,0
Invoice 47995,2
Invoice 61650,2
Invoice 55911,1
Invoice 120050,1
Invoice 22062,3
Invoice 1893,3
Invoice 127471,3
Invoice 33678,1
Invoice 14233,2
Invoice 117920,3
Invoice 14470,1
Invoice 135149,2
Invoice 106135,1
Invoice 52764,1
Invoice 81144,1
Invoice 15322,1
Invoice 34509,1
Invoice 40299,1
Invoice 31161,2
Invoice 19527,3
Invoice 116618,3
Invoice 16124,3
Invoice 25953,3
Invoice 95196,3
Invoice 131668,3
Invoice 113707,3
Invoice 108506,2
Invoice 42440,1
Invoice 9694,3
Invoice 139170,1
Invoice 133195,3
Invoice 73560,1
Invoice 101106,1
Invoice 63727,1
Invoice 66774,2
Invoice 37798,1
Invoice 108779,1
Invoice 2163,2
Invoice 61991,3
Invoice 7176,1
Invoice 1155,2
Invoice 105244,2
Invoice 42140,2
Invoice 47319,1
Invoice 134832,2
Invoice 99694,1
Invoice 66054,2
Invoice 119286,2
Invoice 108245,3
Invoice 13581,3
Invoice 427,3
Invoice 120207,3
Invoice 11334,3
Invoice 17970,3
Invoice 44587,3
Invoice 59468,3
Invoice 104733,1
Invoice 60470,2
Invoice 4932,2
Invoice 133336,3
Invoice 54013,3
Invoice 35388,1
Invoice 36712,2
Invoice 102312,2
Invoice 104589,2
Invoice 64184,1
Invoice 1510,2
Invoice 23965,1
Invoice 127298,3
Invoice 48756,3
Invoice 55932,3
Invoice 33169,3
Invoice 32962,3
Invoice 24749,3
Invoice 66200,3
Invoice 13002,2
Invoice 74962,2
Invoice 118739,1
Invoice 3585,3
Invoice 160159,2
Invoice 159899,2
Invoice 159619,2
Invoice 160191,2
Invoice 160508,2
Invoice 160193,2
Invoice 160498,2
Invoice 160496,2
Invoice 160505,2
Invoice 159405,2
Invoice 160443,1
Invoice 160118,1
Invoice 160616,2
Invoice 160382,1
Invoice 160087,2
Invoice 160598,1
Invoice 160196,2
Invoice 124205,1
Invoice 4340,2
Invoice 27384,1
Invoice 131070,3
Invoice 1859,3
Invoice 86557,1
Invoice 132015,2
Invoice 34538,1
Invoice 135961,2
Invoice 126881,3
Invoice 5344,2
Invoice 126636,3
Invoice 115627,3
Invoice 41695,3
Invoice 110553,3
Invoice 115609,3
Invoice 55698,3
Invoice 109737,3
Invoice 3103,2
Invoice 11914,1
Invoice 26523,1
Invoice 78274,2
Invoice 126370,1
Invoice 1468,1
Invoice 77047,1
Invoice 3616,2
Invoice 92172,2
Invoice 57584,3
Invoice 92564,2
Invoice 840,2
Invoice 115297,2
Invoice 112978,1
Invoice 22488,2
Invoice 30206,2
Invoice 110317,2
Invoice 107030,2
Invoice 5582,2
Invoice 52317,2
Invoice 98215,2
Invoice 105332,2
Invoice 136714,2
Invoice 111215,2
Invoice 66617,2
Invoice 75945,2
Invoice 63770,2
Invoice 42705,2
Invoice 121347,1
Invoice 98646,1
Invoice 60963,1
Invoice 92979,2
Invoice 81828,2
Invoice 90276,1
Invoice 133025,1
Invoice 60328,1
Invoice 18129,1
Invoice 110503,2
Invoice 74056,3
Invoice 93380,1
Invoice 93130,1
Invoice 632,2
Invoice 68565,1
Invoice 79155,1
Invoice 122408,1
Invoice 101797,1
Invoice 48126,1
Invoice 54806,2
Invoice 23397,2
Invoice 26473,2
Invoice 24137,2
Invoice 29417,2
Invoice 92213,1
Invoice 7151,2
Invoice 32575,2
Invoice 131612,2
Invoice 90369,2
Invoice 18247,2
Invoice 67124,2
Invoice 50504,2
Invoice 5996,2
Invoice 136302,2
Invoice 28425,2
Invoice 120193,1
Invoice 46574,2
Invoice 72918,1
Invoice 16706,2
Invoice 49081,2
Invoice 25682,2
Invoice 40821,2
Invoice 54775,1
Invoice 83477,2
Invoice 106459,2
Invoice 100575,1
Invoice 46929,1
Invoice 133446,1
Invoice 123754,2
Invoice 28010,2
Invoice 94805,2
Invoice 18988,2
Invoice 44888,1
Invoice 52860,2
Invoice 4616,2
Invoice 85944,2
Invoice 88774,2
Invoice 45511,2
Invoice 102854,2
Invoice 32101,2
Invoice 31108,2
Invoice 53580,2
Invoice 134931,2
Invoice 99838,2
Invoice 136473,2
Invoice 108030,2
Invoice 35368,2
Invoice 39543,1
Invoice 49732,1
Invoice 29973,1
Invoice 57694,1
Invoice 33364,1
Invoice 109480,1
Invoice 57117,1
Invoice 89043,2
Invoice 86106,1
Invoice 96771,1
Invoice 103432,2
Invoice 92842,1
Invoice 98186,2
Invoice 85038,2
Invoice 51676,2
Invoice 15766,2
Invoice 98436,2
Invoice 125676,2
Invoice 130634,2
Invoice 77750,1
Invoice 117521,2
Invoice 36332,2
Invoice 28997,2
Invoice 120464,2
Invoice 113962,2
Invoice 4657,2
Invoice 65312,2
Invoice 97015,2
Invoice 4871,2
Invoice 6079,2
Invoice 56417,2
Invoice 92840,2
Invoice 78182,2
Invoice 14169,1
Invoice 77548,1
Invoice 64542,2
Invoice 69005,2
Invoice 95947,2
Invoice 141576,2
Invoice 130423,1
Invoice 57136,2
Invoice 58603,1
Invoice 3352,2
Invoice 26008,2
Invoice 1630,2
Invoice 94081,2
Invoice 16614,2
Invoice 77093,2
Invoice 2805,2
Invoice 39242,2
Invoice 104137,1
Invoice 56190,2
Invoice 3194,2
Invoice 73484,2
Invoice 121970,2
Invoice 9562,2
Invoice 47465,2
Invoice 26789,1
Invoice 15823,2
Invoice 44989,1
Invoice 87158,2
Invoice 81011,2
Invoice 47253,2
Invoice 78416,2
Invoice 89024,2
Invoice 76251,2
Invoice 31752,2
Invoice 29349,2
Invoice 2334,2
Invoice 75421,2
Invoice 86813,2
Invoice 53416,2
Invoice 72941,2
Invoice 134353,2
Invoice 15648,2
Invoice 30969,2
Invoice 108978,2
Invoice 118375,2
Invoice 18541,1
Invoice 26183,2
Invoice 134869,1
Invoice 110548,2
Invoice 31098,2
Invoice 4578,2
Invoice 124826,2
Invoice 127967,2
Invoice 72837,2
Invoice 112827,2
Invoice 101127,2
Invoice 12344,1
Invoice 52143,2
Invoice 4217,2
Invoice 118990,2
Invoice 121226,2
Invoice 116647,1
Invoice 50918,2
Invoice 116227,2
Invoice 20697,2
Invoice 81557,2
Invoice 85565,2
Invoice 34253,2
Invoice 93802,2
Invoice 63262,1
Invoice 280,1
Invoice 12861,1
Invoice 60902,2
Invoice 62682,2
Invoice 79874,1
Invoice 83544,1
Invoice 122649,2
Invoice 130332,2
Invoice 111726,2
Invoice 160151,1
Invoice 13456,2
Invoice 23234,2
Invoice 126275,3
Invoice 29951,3
Invoice 112616,3
Invoice 37715,3
Invoice 86908,1
Invoice 79480,2
Invoice 119965,2
Invoice 18451,2
Invoice 140798,2
Invoice 9022,3
Invoice 3370,3
Invoice 18877,1
Invoice 82693,2
Invoice 121863,2
Invoice 85596,2
Invoice 61079,2
Invoice 14937,2
Invoice 12266,2
Invoice 128057,2
Invoice 22533,2
Invoice 58038,2
Invoice 28019,2
Invoice 56265,1
Invoice 125855,1
Invoice 109735,2
Invoice 43882,2
Invoice 85959,3
Invoice 47962,1
Invoice 78834,2
Invoice 1615,2
Invoice 7064,2
Invoice 63369,2
Invoice 68614,2
Invoice 47129,2
Invoice 43418,3
Invoice 71093,2
Invoice 28170,3
Invoice 29166,2
Invoice 46728,1
Invoice 119693,2
Invoice 97838,2
Invoice 11319,3
Invoice 123220,2
Invoice 76020,2
Invoice 61899,2
Invoice 64805,2
Invoice 128764,2
Invoice 34418,2
Invoice 59306,2
Invoice 32979,1
Invoice 48942,1
Invoice 134795,3
Invoice 75465,3
Invoice 90208,2
Invoice 68301,2
Invoice 136600,2
Invoice 66514,2
Invoice 105763,2
Invoice 119901,2
Invoice 97449,2
Invoice 124,2
Invoice 23901,2
Invoice 26112,2
Invoice 42420,2
Invoice 134937,2
Invoice 86583,2
Invoice 98759,2
Invoice 79602,2
Invoice 45384,2
Invoice 128678,2
Invoice 84360,2
Invoice 98238,1
Invoice 3160,2
Invoice 1233,2
Invoice 132509,1
Invoice 105975,2
Invoice 131529,2
Invoice 105901,2
Invoice 126900,2
Invoice 19209,2
Invoice 127449,2
Invoice 126588,2
Invoice 105730,2
Invoice 7070,2
Invoice 113829,2
Invoice 138733,2
Invoice 3471,2
Invoice 36404,2
Invoice 24633,2
Invoice 44791,2
Invoice 60436,2
Invoice 64647,2
Invoice 32333,2
Invoice 135825,2
Invoice 55743,1
Invoice 36635,3
Invoice 113823,2
Invoice 83690,2
Invoice 31347,2
Invoice 64814,1
Invoice 64216,2
Invoice 129998,3
Invoice 137103,2
Invoice 11169,2
Invoice 57353,3
Invoice 136415,2
Invoice 129211,2
Invoice 75453,2
Invoice 21902,2
Invoice 115606,2
Invoice 26622,1
Invoice 85754,2
Invoice 22942,2
Invoice 19460,1
Invoice 71936,3
Invoice 28521,3
Invoice 33464,2
Invoice 126814,2
Invoice 125366,1
Invoice 62366,2
Invoice 34221,2
Invoice 112839,2
Invoice 16086,2
Invoice 87811,2
Invoice 77391,2
Invoice 72672,2
Invoice 77050,1
Invoice 49179,3
Invoice 3212,2
Invoice 81330,2
Invoice 20392,3
Invoice 126798,1
Invoice 10366,1
Invoice 102474,2
Invoice 16800,2
Invoice 58531,2
Invoice 136412,1
Invoice 101922,1
Invoice 75285,2
Invoice 68077,2
Invoice 14691,1
Invoice 45591,1
Invoice 76049,1
Invoice 160219,2
Invoice 121622,2
Invoice 3906,2
Invoice 12398,1
Invoice 82268,2
Invoice 107745,2
Invoice 61844,2
Invoice 53789,1
Invoice 137652,1
Invoice 69173,2
Invoice 96029,1
Invoice 92630,1
Invoice 62995,2
Invoice 38306,2
Invoice 113735,2
Invoice 89905,1
Invoice 21036,1
Invoice 65847,3
Invoice 12960,2
Invoice 134407,2
Invoice 24915,2
Invoice 61689,2
Invoice 27966,2
Invoice 88408,2
Invoice 61603,1
Invoice 137882,2
Invoice 25903,1
Invoice 133146,1
Invoice 138498,2
Invoice 60123,1
Invoice 87450,3
Invoice 42121,3
Invoice 3973,3
Invoice 46702,2
Invoice 105318,1
Invoice 99520,1
Invoice 18853,3
Invoice 160258,1
Invoice 65783,2
Invoice 69832,1
Invoice 22857,3
Invoice 54224,1
Invoice 37155,1
Invoice 137101,2
Invoice 50048,1
Invoice 61570,1
Invoice 6778,3
Invoice 14089,1
Invoice 140602,2
Invoice 119291,1
Invoice 57260,2
Invoice 106380,2
Invoice 30053,2
Invoice 93882,2
Invoice 4767,2
Invoice 92279,1
Invoice 73709,2
Invoice 80539,2
Invoice 119474,2
Invoice 70814,2
Invoice 141011,2
Invoice 35190,2
Invoice 55412,2
Invoice 53719,2
Invoice 62522,1
Invoice 22919,2
Invoice 90478,2
Invoice 125591,2
Invoice 58622,1
Invoice 82474,2
Invoice 18090,2
Invoice 160690,1
Invoice 17709,2
Invoice 15716,2
Invoice 121747,1
Invoice 103781,2
Invoice 88856,2
Invoice 90,2
Invoice 31570,2
Invoice 109723,2
Invoice 7937,2
Invoice 27472,2
Invoice 14454,2
Invoice 78747,2
Invoice 36533,2
Invoice 21085,2
Invoice 37875,2
Invoice 33269,2
Invoice 21419,2
Invoice 70016,2
Invoice 83277,2
Invoice 136646,2
Invoice 32797,2
Invoice 57219,3
Invoice 69923,2
Invoice 159467,1
Invoice 160171,1
Invoice 10859,2
Invoice 101065,2
Invoice 8185,2
Invoice 4682,1
Invoice 43115,2
Invoice 132550,1
Invoice 71000,2
Invoice 13640,1
Invoice 118263,1
Invoice 121604,2
Invoice 90477,2
Invoice 160301,1
Invoice 47706,2
Invoice 116018,1
Invoice 13595,1
Invoice 74155,1
Invoice 31411,1
Invoice 12184,1
Invoice 128552,1
Invoice 59981,1
Invoice 93171,1
Invoice 88460,1
Invoice 40954,1
Invoice 82458,1
Invoice 137835,1
Invoice 45486,1
Invoice 67494,1
Invoice 46209,1
Invoice 108613,1
Invoice 98291,1
Invoice 45300,1
Invoice 128901,1
Invoice 99619,1
Invoice 136835,1
Invoice 36570,1
Invoice 37663,1
Invoice 112360,1
Invoice 126315,1
Invoice 37824,1
Invoice 13815,2
Invoice 67751,3
Invoice 12972,1
Invoice 64953,1
Invoice 82373,2
Invoice 102031,3
Invoice 94632,1
Invoice 52716,1
Invoice 123518,1
Invoice 139086,2
Invoice 55868,2
Invoice 126691,2
Invoice 44454,2
Invoice 135570,2
Invoice 40152,2
Invoice 20069,2
Invoice 90270,2
Invoice 57650,2
Invoice 60234,2
Invoice 41758,2
Invoice 73996,2
Invoice 120241,2
Invoice 83423,2
Invoice 102470,2
Invoice 114262,2
Invoice 60221,2
Invoice 46623,1
Invoice 42629,2
Invoice 92266,1
Invoice 25695,1
Invoice 132511,1
Invoice 59914,2
Invoice 54221,2
Invoice 95697,2
Invoice 46185,2
Invoice 78577,2
Invoice 31575,2
Invoice 9670,2
Invoice 56407,2
Invoice 73258,2
Invoice 120325,2
Invoice 65335,2
Invoice 74305,2
Invoice 83367,2
Invoice 21153,2
Invoice 40203,2
Invoice 19734,2
Invoice 35635,2
Invoice 106717,2
Invoice 33432,2
Invoice 829,2
Invoice 31436,2
Invoice 114298,2
Invoice 87145,2
Invoice 80257,2
Invoice 5187,2
Invoice 94760,2
Invoice 118174,3
Invoice 48727,2
Invoice 68767,2
Invoice 34241,2
Invoice 98529,2
Invoice 106106,2
Invoice 45469,2
Invoice 33049,2
Invoice 117731,2
Invoice 94376,2
Invoice 73060,2
Invoice 90660,2
Invoice 138259,2
Invoice 85391,2
Invoice 101876,1
Invoice 108389,2
Invoice 40098,2
Invoice 141508,2
Invoice 47285,2
Invoice 24521,2
Invoice 51319,2
Invoice 42442,2
Invoice 78953,2
Invoice 2492,2
Invoice 136107,2
Invoice 54760,2
Invoice 84348,2
Invoice 24790,2
Invoice 119886,2
Invoice 12764,3
Invoice 10507,2
Invoice 159987,1
Invoice 74668,1
Invoice 99945,2
Invoice 14946,2
Invoice 6381,1
Invoice 76543,2
Invoice 139254,1
Invoice 1103,1
Invoice 55339,2
Invoice 79366,2
Invoice 9565,2
Invoice 27445,2
Invoice 5713,1
Invoice 48922,2
Invoice 133541,2
Invoice 60114,2
Invoice 109422,2
Invoice 8529,2
Invoice 79509,2
Invoice 74366,2
Invoice 133453,2
Invoice 32211,1
Invoice 75876,2
Invoice 40608,2
Invoice 16838,2
Invoice 116643,2
Invoice 121351,1
Invoice 41716,2
Invoice 41928,2
Invoice 42653,2
Invoice 85188,1
Invoice 125266,1
Invoice 93135,2
Invoice 12416,1
Invoice 125685,2
Invoice 120033,2
Invoice 99228,2
Invoice 41295,2
Invoice 104113,2
Invoice 88820,2
Invoice 126676,2
Invoice 127865,2
Invoice 112649,2
Invoice 99271,2
Invoice 5539,2
Invoice 119042,2
Invoice 127206,2
Invoice 119020,2
Invoice 19976,2
Invoice 30946,1
Invoice 103008,2
Invoice 126553,2
Invoice 60389,2
Invoice 77230,1
Invoice 57535,2
Invoice 89877,2
Invoice 127391,2
Invoice 20166,2
Invoice 44806,2
Invoice 104879,1
Invoice 7505,1
Invoice 90225,2
Invoice 37694,2
Invoice 117791,2
Invoice 81282,1
Invoice 16806,2
Invoice 22794,2
Invoice 23939,1
Invoice 128518,1
Invoice 11029,2
Invoice 8656,2
Invoice 65926,2
Invoice 117494,2
Invoice 33852,2
Invoice 49278,2
Invoice 79717,2
Invoice 44077,1
Invoice 37127,1
Invoice 12607,2
Invoice 78413,2
Invoice 125688,2
Invoice 14566,2
Invoice 43774,2
Invoice 61756,2
Invoice 41881,2
Invoice 23368,2
Invoice 31806,2
Invoice 130892,2
Invoice 58388,1
Invoice 113090,2
Invoice 32102,1
Invoice 7713,2
Invoice 12824,2
Invoice 35291,2
Invoice 52934,2
Invoice 25238,2
Invoice 50049,2
Invoice 114548,2
Invoice 45086,2
Invoice 36390,2
Invoice 7412,2
Invoice 137590,2
Invoice 96137,2
Invoice 121456,2
Invoice 57356,3
Invoice 24130,1
Invoice 133969,2
Invoice 67402,1
Invoice 108059,2
Invoice 85751,2
Invoice 63754,1
Invoice 32653,2
Invoice 65579,2
Invoice 8408,1
Invoice 137398,1
Invoice 105408,2
Invoice 37550,2
Invoice 71193,2
Invoice 79824,2
Invoice 86973,2
Invoice 81407,1
Invoice 54178,1
Invoice 120813,1
Invoice 54822,2
Invoice 76342,2
Invoice 141781,2
Invoice 12571,2
Invoice 25171,2
Invoice 110087,2
Invoice 105740,2
Invoice 136962,2
Invoice 83279,1
Invoice 22312,2
Invoice 69516,2
Invoice 141216,1
Invoice 139988,1
Invoice 83062,1
Invoice 4514,2
Invoice 15226,2
Invoice 130420,2
Invoice 82299,2
Invoice 133595,2
Invoice 24167,2
Invoice 76159,2
Invoice 714,2
Invoice 94039,2
Invoice 61932,1
Invoice 35453,2
Invoice 69152,1
Invoice 122811,2
Invoice 18955,2
Invoice 19956,2
Invoice 37281,1
Invoice 117870,1
Invoice 133183,2
Invoice 62902,2
Invoice 49392,1
Invoice 135020,1
Invoice 130044,2
Invoice 96230,2
Invoice 118018,2
Invoice 77800,2
Invoice 65361,2
Invoice 100697,2
Invoice 70101,1
Invoice 1701,2
Invoice 83080,2
Invoice 110893,2
Invoice 1987,2
Invoice 112293,3
Invoice 116612,1
Invoice 88169,2
Invoice 35769,2
Invoice 27889,2
Invoice 36136,1
Invoice 24148,1
Invoice 52874,1
Invoice 132031,2
Invoice 319,2
Invoice 100985,2
Invoice 93530,2
Invoice 63845,2
Invoice 114536,2
Invoice 74455,2
Invoice 145486,2
Invoice 149806,2
Invoice 155061,2
Invoice 57004,2
Invoice 148023,2
Invoice 1057,2
Invoice 111818,1
Invoice 61429,1
Invoice 62478,2
Invoice 3600,1
Invoice 7575,1
Invoice 121794,1
Invoice 59046,2
Invoice 104268,1
Invoice 13387,2
Invoice 71751,1
Invoice 53931,1
Invoice 121546,2
Invoice 15956,2
Invoice 43207,2
Invoice 68805,2
Invoice 114281,1
Invoice 27319,1
Invoice 67695,2
Invoice 60908,1
Invoice 76057,1
Invoice 107276,2
Invoice 134230,2
Invoice 19417,1
Invoice 24350,2
Invoice 70965,2
Invoice 93544,1
Invoice 57180,2
Invoice 9196,2
Invoice 102231,1
Invoice 101994,2
Invoice 45693,1
Invoice 41925,2
Invoice 118313,1
Invoice 58458,2
Invoice 4600,1
Invoice 112581,1
Invoice 101179,1
Invoice 3319,2
Invoice 83550,1
Invoice 112998,2
Invoice 109774,2
Invoice 31819,1
Invoice 56066,2
Invoice 43322,2
Invoice 161,1
Invoice 12380,2
Invoice 112209,1
Invoice 49112,1
Invoice 29004,2
Invoice 51612,2
Invoice 43821,2
Invoice 141345,1
Invoice 6233,1
Invoice 4464,2
Invoice 101053,2
Invoice 48764,3
Invoice 59407,1
Invoice 80761,2
Invoice 137722,1
Invoice 21005,1
Invoice 115064,1
Invoice 106296,2
Invoice 31421,1
Invoice 35710,1
Invoice 29028,1
Invoice 5681,1
Invoice 63707,2
Invoice 75838,1
Invoice 137923,2
Invoice 159508,2
Invoice 36574,2
Invoice 132501,2
Invoice 8056,1
Invoice 11773,2
Invoice 137786,2
Invoice 125622,1
Invoice 134362,2
Invoice 44945,1
Invoice 83457,2
Invoice 46010,1
Invoice 128204,2
Invoice 89805,1
Invoice 112272,1
Invoice 103028,2
Invoice 29904,2
Invoice 26940,2
Invoice 22828,1
Invoice 6312,1
Invoice 97088,2
Invoice 133464,2
Invoice 56874,1
Invoice 88722,1
Invoice 3781,2
Invoice 126902,1
Invoice 70547,2
Invoice 79035,2
Invoice 50987,1
Invoice 36171,1
Invoice 108,1
Invoice 141245,1
Invoice 19722,2
Invoice 140784,2
Invoice 117571,1
Invoice 108490,1
Invoice 139727,2
Invoice 35808,2
Invoice 33097,1
Invoice 123091,1
Invoice 134138,1
Invoice 71436,1
Invoice 131967,1
Invoice 66905,2
Invoice 21808,1
Invoice 57681,1
Invoice 6884,2
Invoice 58629,1
Invoice 130414,2
Invoice 54166,2
Invoice 127223,2
Invoice 45111,2
Invoice 78386,1
Invoice 68300,1
Invoice 6086,1
Invoice 60235,1
Invoice 5556,1
Invoice 22690,1
Invoice 75814,1
Invoice 92161,1
Invoice 106230,1
Invoice 110872,2
Invoice 71036,1
Invoice 123026,2
Invoice 104781,1
Invoice 85018,2
Invoice 114074,2
Invoice 100211,2
Invoice 8509,2
Invoice 62417,2
Invoice 65723,1
Invoice 128828,1
Invoice 112083,1
Invoice 21992,1
Invoice 40119,1
Invoice 60275,1
Invoice 106118,1
Invoice 61904,1
Invoice 24761,1
Invoice 104233,1
Invoice 50575,1
Invoice 55826,1
Invoice 62048,1
Invoice 90507,1
Invoice 54881,1
Invoice 104769,1
Invoice 95585,2
Invoice 25151,2
Invoice 137914,2
Invoice 12418,1
Invoice 101330,2
Invoice 24654,1
Invoice 32618,1
Invoice 125734,1
Invoice 19344,2
Invoice 95024,2
Invoice 73885,1
Invoice 9437,1
Invoice 138009,2
Invoice 81179,1
Invoice 30036,1
Invoice 24992,1
Invoice 12426,1
Invoice 43328,2
Invoice 10021,2
Invoice 121125,1
Invoice 44238,1
Invoice 160215,1
Invoice 121069,1
Invoice 56528,1
Invoice 23641,1
Invoice 62823,1
Invoice 129447,2
Invoice 83995,1
Invoice 102106,2
Invoice 80189,1
Invoice 49308,2
Invoice 100554,1
Invoice 44513,2
Invoice 136165,1
Invoice 91337,1
Invoice 77619,2
Invoice 39462,2
Invoice 116605,1
Invoice 94426,2
Invoice 6590,2
Invoice 95619,1
Invoice 58059,1
Invoice 65635,2
Invoice 108820,1
Invoice 55639,1
Invoice 17046,1
Invoice 104350,1
Invoice 72008,1
Invoice 45543,1
Invoice 93264,1
Invoice 55117,1
Invoice 82413,1
Invoice 105144,1
Invoice 80938,1
Invoice 126807,1
Invoice 65194,1
Invoice 122680,2
Invoice 47509,1
Invoice 9440,1
Invoice 66265,1
Invoice 7484,1
Invoice 60957,2
Invoice 118796,2
Invoice 18405,2
Invoice 61657,1
Invoice 104898,1
Invoice 120729,4
Invoice 71286,1
Invoice 49955,2
Invoice 128759,2
Invoice 138879,2
Invoice 116644,1
Invoice 119877,2
Invoice 3379,2
Invoice 11856,1
Invoice 113283,1
Invoice 12427,2
Invoice 118969,2
Invoice 12199,1
Invoice 20515,1
Invoice 106160,1
Invoice 112614,1
Invoice 115555,2
Invoice 31675,1
Invoice 86798,2
Invoice 21478,1
Invoice 134265,1
Invoice 13210,1
Invoice 80942,1
Invoice 159502,1
Invoice 36349,2
Invoice 86943,1
Invoice 97404,1
Invoice 75264,1
Invoice 126520,1
Invoice 66258,3
Invoice 55422,2
Invoice 66622,2
Invoice 129267,1
Invoice 49158,2
Invoice 87443,2
Invoice 109733,1
Invoice 137719,2
Invoice 3111,2
Invoice 97765,2
Invoice 77756,2
Invoice 133456,2
Invoice 111509,3
Invoice 92231,2
Invoice 52374,2
Invoice 69294,2
Invoice 138405,2
Invoice 3948,2
Invoice 28725,2
Invoice 103020,2
Invoice 96648,2
Invoice 129933,2
Invoice 107983,2
Invoice 51358,2
Invoice 113052,2
Invoice 54392,2
Invoice 117383,2
Invoice 133781,2
Invoice 125014,2
Invoice 38410,2
Invoice 126664,2
Invoice 33935,2
Invoice 42954,1
Invoice 69121,2
Invoice 104398,2
Invoice 141969,2
Invoice 13227,2
Invoice 89917,2
Invoice 93263,2
Invoice 40124,2
Invoice 93123,2
Invoice 59859,2
Invoice 19260,2
Invoice 122434,2
Invoice 138690,2
Invoice 122944,2
Invoice 126958,2
Invoice 1385,2
Invoice 64159,1
Invoice 3713,1
Invoice 58217,1
Invoice 13913,1
Invoice 62826,1
Invoice 89227,1
Invoice 35438,1
Invoice 93207,1
Invoice 86744,1
Invoice 95225,2
Invoice 64660,1
Invoice 8832,1
Invoice 46658,2
