Invoice ID,sum(Invoice with Exception Count)
Invoice 34196,1
Invoice 239145,5
Invoice 233753,2
Invoice 176547,1
Invoice 271559,1
Invoice 184124,1
Invoice 221835,1
Invoice 180312,1
Invoice 249912,1
Invoice 212960,1
Invoice 234069,2
Invoice 201145,1
Invoice 117307,1
Invoice 267461,1
Invoice 218353,1
Invoice 227454,1
Invoice 271432,1
Invoice 249518,1
Invoice 212286,1
Invoice 209121,2
Invoice 246374,1
Invoice 179118,3
Invoice 43960,1
Invoice 200417,1
Invoice 270455,5
Invoice 53451,5
Invoice 197121,2
Invoice 271348,7
Invoice 216783,1
Invoice 206575,1
Invoice 183172,1
Invoice 230091,1
Invoice 104799,2
Invoice 237980,1
Invoice 251613,7
Invoice 266170,1
Invoice 209995,1
Invoice 201667,2
Invoice 251037,2
Invoice 233988,1
Invoice 216496,1
Invoice 241912,1
Invoice 204077,2
Invoice 173259,1
Invoice 228430,5
Invoice 174377,2
Invoice 179868,2
Invoice 166253,1
Invoice 36543,1
Invoice 121541,1
Invoice 265053,1
Invoice 192089,1
Invoice 259361,1
Invoice 234161,1
Invoice 256243,1
Invoice 214851,1
Invoice 251655,2
Invoice 177558,1
Invoice 183111,1
Invoice 274535,1
Invoice 170375,1
Invoice 246323,1
Invoice 185164,2
Invoice 273011,1
Invoice 236501,5
Invoice 72407,1
Invoice 173995,1
Invoice 204383,1
Invoice 184877,1
Invoice 177251,1
Invoice 163658,2
Invoice 202956,1
Invoice 194949,1
Invoice 130926,1
Invoice 173555,2
Invoice 61625,2
Invoice 226455,2
Invoice 181579,3
Invoice 255604,1
Invoice 268552,1
Invoice 210098,28
Invoice 192195,1
Invoice 228169,1
Invoice 174354,2
Invoice 206495,1
Invoice 222152,1
Invoice 219425,1
Invoice 168871,2
Invoice 213169,1
Invoice 238402,2
Invoice 170028,1
Invoice 194108,3
Invoice 226750,1
Invoice 184109,1
Invoice 273760,1
Invoice 251710,3
Invoice 202425,2
Invoice 183582,2
Invoice 174070,1
Invoice 232355,3
Invoice 193797,1
Invoice 249093,1
Invoice 232844,1
Invoice 274531,1
Invoice 246337,1
Invoice 224809,1
Invoice 273348,1
Invoice 178174,2
Invoice 230489,1
Invoice 225918,1
Invoice 99885,1
Invoice 270913,1
Invoice 261249,1
Invoice 264042,1
Invoice 214313,3
Invoice 114184,1
Invoice 234973,2
Invoice 178845,1
Invoice 187869,1
Invoice 237236,1
Invoice 170408,1
Invoice 229725,1
Invoice 223716,1
Invoice 167952,1
Invoice 227162,1
Invoice 169500,1
Invoice 2980,1
Invoice 276703,1
Invoice 187632,3
Invoice 244175,2
Invoice 174421,2
Invoice 213808,2
Invoice 258386,2
Invoice 234944,1
Invoice 160153,1
Invoice 199158,1
Invoice 167891,1
Invoice 87087,2
Invoice 176812,2
Invoice 189830,1
Invoice 191164,1
Invoice 214080,1
Invoice 194070,1
Invoice 178678,1
Invoice 217309,2
Invoice 170644,1
Invoice 222238,1
Invoice 171747,1
Invoice 187008,2
Invoice 184200,2
Invoice 223722,1
Invoice 230416,3
Invoice 177046,2
Invoice 181506,1
Invoice 193534,1
Invoice 233084,2
Invoice 213985,1
Invoice 261402,1
Invoice 84368,1
Invoice 59798,1
Invoice 171892,1
Invoice 258552,2
Invoice 212191,5
Invoice 208610,1
Invoice 269390,2
Invoice 244158,1
Invoice 276074,1
Invoice 164116,1
Invoice 170637,1
Invoice 38165,1
Invoice 196962,3
Invoice 178025,1
Invoice 245577,1
Invoice 164773,2
Invoice 245450,1
Invoice 186941,1
Invoice 165594,1
Invoice 204249,1
Invoice 240075,2
Invoice 87308,3
Invoice 172205,4
Invoice 38151,2
Invoice 173429,3
Invoice 223477,3
Invoice 175137,1
Invoice 275967,1
Invoice 265651,2
Invoice 245166,1
Invoice 218470,1
Invoice 32845,2
Invoice 225076,1
Invoice 192984,4
Invoice 246251,2
Invoice 208249,3
Invoice 177002,1
Invoice 274076,1
Invoice 79392,1
Invoice 225050,3
Invoice 176366,3
Invoice 267386,3
Invoice 201442,1
Invoice 231016,1
Invoice 264547,1
Invoice 261311,2
Invoice 258481,1
Invoice 81500,1
Invoice 276756,1
Invoice 209470,1
Invoice 267466,2
Invoice 227887,1
Invoice 210487,2
Invoice 211468,2
Invoice 252944,1
Invoice 179948,8
Invoice 159758,1
Invoice 106606,1
Invoice 210997,2
Invoice 80258,2
Invoice 213366,1
Invoice 195453,1
Invoice 160464,3
Invoice 218860,1
Invoice 75776,2
Invoice 202586,5
Invoice 197111,1
Invoice 182274,1
Invoice 183131,3
Invoice 159387,3
Invoice 174958,1
Invoice 181777,2
Invoice 237943,2
Invoice 228637,1
Invoice 224510,1
Invoice 262961,5
Invoice 36058,1
Invoice 97877,1
Invoice 202801,1
Invoice 204329,2
Invoice 166239,1
Invoice 232260,1
Invoice 140393,1
Invoice 264717,1
Invoice 128776,1
Invoice 226628,1
Invoice 178533,2
Invoice 139698,1
Invoice 80096,2
Invoice 188248,1
Invoice 197908,1
Invoice 272456,1
Invoice 59818,2
Invoice 227287,2
Invoice 212202,1
Invoice 228832,1
Invoice 245413,1
Invoice 50749,2
Invoice 81524,6
Invoice 216621,1
Invoice 228682,1
Invoice 261261,1
Invoice 231091,1
Invoice 194339,1
Invoice 220084,2
Invoice 217623,2
Invoice 263037,7
Invoice 221314,1
Invoice 276496,1
Invoice 191315,1
Invoice 175301,1
Invoice 81525,1
Invoice 176948,1
Invoice 240704,1
Invoice 212848,1
Invoice 210370,2
Invoice 177601,2
Invoice 166950,1
Invoice 232093,2
Invoice 237605,1
Invoice 181786,1
Invoice 235646,2
Invoice 85280,1
Invoice 209720,1
Invoice 192244,5
Invoice 14337,1
Invoice 257423,1
Invoice 199543,2
Invoice 109896,1
Invoice 195258,1
Invoice 217518,3
Invoice 3342,1
Invoice 230076,1
Invoice 110701,1
Invoice 254446,1
Invoice 205664,1
Invoice 83376,1
Invoice 209333,1
Invoice 202122,1
Invoice 184586,3
Invoice 219196,5
Invoice 212309,1
Invoice 225467,3
Invoice 238362,1
Invoice 272856,1
Invoice 272066,1
Invoice 223985,1
Invoice 183577,1
Invoice 219487,2
Invoice 197009,1
Invoice 219430,1
Invoice 212092,4
Invoice 245915,2
Invoice 202655,1
Invoice 194022,1
Invoice 264633,2
Invoice 230599,1
Invoice 164175,1
Invoice 266851,1
Invoice 166113,1
Invoice 182228,4
Invoice 193872,1
Invoice 242842,1
Invoice 176333,4
Invoice 247089,2
Invoice 244754,1
Invoice 180173,1
Invoice 225867,1
Invoice 273133,1
Invoice 247003,1
Invoice 248391,1
Invoice 184213,1
Invoice 160663,2
Invoice 187278,1
Invoice 192968,3
Invoice 57528,3
Invoice 69602,3
Invoice 209618,1
Invoice 165864,4
Invoice 181997,3
Invoice 185158,3
Invoice 265653,1
Invoice 167652,1
Invoice 269386,1
Invoice 73317,2
Invoice 249704,1
Invoice 82976,1
Invoice 166822,1
Invoice 248652,1
Invoice 251323,1
Invoice 180033,1
Invoice 167701,1
Invoice 182839,1
Invoice 255938,1
Invoice 207540,1
Invoice 189653,1
Invoice 203812,1
Invoice 210597,1
Invoice 224480,1
Invoice 125346,2
Invoice 169558,1
Invoice 72638,3
Invoice 220339,4
Invoice 249428,1
Invoice 174160,5
Invoice 160513,3
Invoice 159506,8
Invoice 159666,2
Invoice 208079,4
Invoice 168462,1
Invoice 181993,1
Invoice 198835,2
Invoice 269666,1
Invoice 219194,2
Invoice 62642,1
Invoice 271662,1
Invoice 264438,1
Invoice 255484,1
Invoice 170543,1
Invoice 204821,1
Invoice 195436,2
Invoice 271167,1
Invoice 173393,1
Invoice 203538,1
Invoice 238286,5
Invoice 221983,1
Invoice 248588,3
Invoice 180180,2
Invoice 197613,2
Invoice 230385,1
Invoice 197984,1
Invoice 13902,1
Invoice 33410,1
Invoice 127070,6
Invoice 84801,3
Invoice 35538,2
Invoice 276978,2
Invoice 169515,1
Invoice 219899,1
Invoice 241914,1
Invoice 238568,3
Invoice 272573,1
Invoice 218250,5
Invoice 189332,1
Invoice 240004,1
Invoice 244516,1
Invoice 229362,1
Invoice 10789,1
Invoice 196138,1
Invoice 213576,4
Invoice 241319,1
Invoice 238100,6
Invoice 179801,1
Invoice 175510,1
Invoice 251487,7
Invoice 274046,1
Invoice 236720,2
Invoice 227773,1
Invoice 112973,1
Invoice 45908,1
Invoice 187837,2
Invoice 246858,1
Invoice 231858,4
Invoice 63359,1
Invoice 220109,6
Invoice 237914,1
Invoice 129855,1
Invoice 204430,1
Invoice 180476,2
Invoice 169894,1
Invoice 250133,1
Invoice 169617,1
Invoice 217326,1
Invoice 236856,1
Invoice 237226,1
Invoice 166304,1
Invoice 44882,1
Invoice 3229,1
Invoice 274288,1
Invoice 18113,2
Invoice 136495,1
Invoice 237210,1
Invoice 172108,1
Invoice 70186,1
Invoice 589,1
Invoice 202930,1
Invoice 275176,1
Invoice 191349,2
Invoice 180073,2
Invoice 166380,1
Invoice 218108,1
Invoice 191638,1
Invoice 187185,1
Invoice 271580,2
Invoice 237316,7
Invoice 229340,1
Invoice 213257,5
Invoice 173519,1
Invoice 237976,4
Invoice 1671,3
Invoice 248659,2
Invoice 247182,4
Invoice 172175,2
Invoice 111853,2
Invoice 51641,1
Invoice 201640,1
Invoice 165811,1
Invoice 219352,1
Invoice 177217,1
Invoice 164313,1
Invoice 222178,2
Invoice 242289,1
Invoice 262589,1
Invoice 26901,2
Invoice 196590,1
Invoice 185924,1
Invoice 217779,2
Invoice 79368,3
Invoice 223883,4
Invoice 209652,1
Invoice 183620,1
Invoice 183005,2
Invoice 177968,1
Invoice 234310,1
Invoice 169855,1
Invoice 223507,1
Invoice 193998,6
Invoice 171941,6
Invoice 190771,1
Invoice 192825,1
Invoice 224090,2
Invoice 272281,1
Invoice 276794,1
Invoice 258942,2
Invoice 214069,1
Invoice 44590,2
Invoice 47980,1
Invoice 257017,4
Invoice 248933,1
Invoice 164720,1
Invoice 246881,1
Invoice 276162,1
Invoice 226557,1
Invoice 241161,1
Invoice 273521,1
Invoice 237000,1
Invoice 260487,1
Invoice 257230,1
Invoice 274187,2
Invoice 275792,2
Invoice 235143,1
Invoice 257950,1
Invoice 272889,1
Invoice 270587,2
Invoice 189871,7
Invoice 251380,1
Invoice 246869,2
Invoice 196661,1
Invoice 241908,2
Invoice 59364,1
Invoice 262501,7
Invoice 188460,2
Invoice 236706,1
Invoice 254535,2
Invoice 41829,1
Invoice 173212,2
Invoice 44383,1
Invoice 266186,1
Invoice 256632,1
Invoice 209946,2
Invoice 220073,1
Invoice 264572,3
Invoice 269450,1
Invoice 231583,4
Invoice 215946,5
Invoice 195764,4
Invoice 208666,1
Invoice 193798,1
Invoice 224490,1
Invoice 215667,1
Invoice 241690,1
Invoice 181234,1
Invoice 220649,1
Invoice 246922,1
Invoice 195374,1
Invoice 201559,1
Invoice 176023,1
Invoice 167418,1
Invoice 204291,1
Invoice 200219,1
Invoice 70640,4
Invoice 165740,4
Invoice 265762,3
Invoice 274323,1
Invoice 224808,4
Invoice 204930,1
Invoice 267733,2
Invoice 120460,1
Invoice 196527,1
Invoice 235005,1
Invoice 232756,2
Invoice 235048,1
Invoice 213906,1
Invoice 223014,1
Invoice 269667,1
Invoice 251300,10
Invoice 266163,2
Invoice 169465,2
Invoice 261006,2
Invoice 204179,3
Invoice 268583,1
Invoice 185123,2
Invoice 182117,1
Invoice 166155,1
Invoice 227717,1
Invoice 246417,1
Invoice 195643,1
Invoice 197289,1
Invoice 193622,1
Invoice 259128,5
Invoice 230079,1
Invoice 200161,1
Invoice 206604,1
Invoice 173829,2
Invoice 220632,6
Invoice 242192,1
Invoice 195225,1
Invoice 270617,1
Invoice 234873,1
Invoice 195109,1
Invoice 271353,1
Invoice 223379,1
Invoice 224005,1
Invoice 250197,1
Invoice 208568,1
Invoice 189478,1
Invoice 240014,1
Invoice 202142,1
Invoice 232148,1
Invoice 180247,1
Invoice 178524,2
Invoice 218155,1
Invoice 243598,1
Invoice 181609,1
Invoice 210438,2
Invoice 257554,3
Invoice 179805,1
Invoice 221284,2
Invoice 273414,1
Invoice 216554,3
Invoice 195413,1
Invoice 184250,1
Invoice 246246,1
Invoice 212139,1
Invoice 215947,1
Invoice 201712,1
Invoice 201057,1
Invoice 239867,1
Invoice 169532,1
Invoice 232126,3
Invoice 218678,5
Invoice 246781,1
Invoice 167893,1
Invoice 215208,1
Invoice 196783,1
Invoice 173315,1
Invoice 182150,1
Invoice 216251,1
Invoice 202214,7
Invoice 198261,1
Invoice 10682,3
Invoice 173991,1
Invoice 197189,4
Invoice 234139,1
Invoice 188872,2
Invoice 262618,1
Invoice 177016,1
Invoice 181254,1
Invoice 4226,3
Invoice 187337,1
Invoice 170835,1
Invoice 202202,1
Invoice 219900,5
Invoice 133680,2
Invoice 198291,1
Invoice 196456,1
Invoice 211664,1
Invoice 61470,3
Invoice 223748,2
Invoice 276308,2
Invoice 35944,1
Invoice 231995,2
Invoice 183356,2
Invoice 192420,1
Invoice 181526,3
Invoice 252833,1
Invoice 251275,1
Invoice 218036,1
Invoice 242146,1
Invoice 183624,10
Invoice 180722,5
Invoice 197260,1
Invoice 216410,1
Invoice 219771,2
Invoice 262441,1
Invoice 196598,3
Invoice 209503,1
Invoice 195892,1
Invoice 131358,1
Invoice 254161,1
Invoice 192682,1
Invoice 180111,3
Invoice 223283,1
Invoice 243826,1
Invoice 100166,1
Invoice 220447,2
Invoice 170121,2
Invoice 11673,1
Invoice 244435,1
Invoice 160574,1
Invoice 162707,1
Invoice 191263,1
Invoice 246136,1
Invoice 219160,3
Invoice 276966,1
Invoice 233627,2
Invoice 268359,1
Invoice 244760,1
Invoice 246451,1
Invoice 164511,1
Invoice 174094,1
Invoice 233809,1
Invoice 236353,1
Invoice 116399,3
Invoice 253740,1
Invoice 219491,1
Invoice 236382,2
Invoice 563,1
Invoice 190048,1
Invoice 205295,1
Invoice 182927,1
Invoice 66354,3
Invoice 213745,3
Invoice 208086,1
Invoice 245991,2
Invoice 221707,1
Invoice 259649,1
Invoice 208820,3
Invoice 245332,1
Invoice 198977,2
Invoice 246372,1
Invoice 246907,1
Invoice 172921,1
Invoice 196186,1
Invoice 192919,1
Invoice 186554,1
Invoice 232058,1
Invoice 252018,2
Invoice 246681,2
Invoice 196303,2
Invoice 242690,1
Invoice 247567,2
Invoice 271593,2
Invoice 269319,2
Invoice 271958,1
Invoice 220852,1
Invoice 195426,4
Invoice 250579,1
Invoice 202541,4
Invoice 238926,2
Invoice 231983,7
Invoice 189427,1
Invoice 240551,2
Invoice 62118,3
Invoice 271728,2
Invoice 169686,1
Invoice 221765,1
Invoice 184925,2
Invoice 262955,1
Invoice 204059,1
Invoice 228601,1
Invoice 233290,1
Invoice 170793,1
Invoice 240978,3
Invoice 241487,2
Invoice 222082,1
Invoice 271076,1
Invoice 221087,4
Invoice 259922,1
Invoice 248641,1
Invoice 168427,1
Invoice 276539,1
Invoice 262499,1
Invoice 180216,1
Invoice 240918,1
Invoice 253410,1
Invoice 270625,1
Invoice 217493,1
Invoice 207452,1
Invoice 248153,1
Invoice 190564,1
Invoice 230056,4
Invoice 247091,2
Invoice 254793,2
Invoice 192528,1
Invoice 208564,2
Invoice 246764,2
Invoice 221506,2
Invoice 269919,1
Invoice 184759,1
Invoice 264534,5
Invoice 3965,3
Invoice 208503,1
Invoice 254722,3
Invoice 207946,1
Invoice 180224,1
Invoice 195468,1
Invoice 244521,1
Invoice 112575,2
Invoice 269415,1
Invoice 178668,1
Invoice 187686,1
Invoice 209198,4
Invoice 263383,1
Invoice 228194,1
Invoice 234081,1
Invoice 193879,2
Invoice 197922,2
Invoice 171787,1
Invoice 194764,1
Invoice 173103,1
Invoice 227859,1
Invoice 266629,7
Invoice 214929,2
Invoice 233514,1
Invoice 276333,3
Invoice 271746,1
Invoice 243837,1
Invoice 195559,1
Invoice 82496,1
Invoice 177137,5
Invoice 271028,5
Invoice 198059,2
Invoice 202303,1
Invoice 182732,1
Invoice 252638,1
Invoice 216655,1
Invoice 275882,1
Invoice 273466,1
Invoice 253705,1
Invoice 239155,2
Invoice 264776,1
Invoice 269763,1
Invoice 209154,2
Invoice 276236,1
Invoice 183018,1
Invoice 165553,1
Invoice 267126,2
Invoice 204962,1
Invoice 184094,4
Invoice 168612,1
Invoice 172854,1
Invoice 255098,1
Invoice 236550,2
Invoice 235799,1
Invoice 266020,2
Invoice 255315,1
Invoice 263007,1
Invoice 246492,1
Invoice 230204,2
Invoice 238267,1
Invoice 211919,1
Invoice 185838,1
Invoice 224116,1
Invoice 203710,1
Invoice 198562,1
Invoice 169833,1
Invoice 237002,1
Invoice 235056,1
Invoice 172836,1
Invoice 274698,2
Invoice 255710,1
Invoice 269301,1
Invoice 194226,1
Invoice 217592,1
Invoice 271697,1
Invoice 183042,2
Invoice 264216,1
Invoice 268498,1
Invoice 183383,5
Invoice 136472,3
Invoice 274112,1
Invoice 180267,1
Invoice 249588,1
Invoice 274295,1
Invoice 197584,2
Invoice 192160,2
Invoice 229179,7
Invoice 211671,1
Invoice 269488,1
Invoice 263588,1
Invoice 241945,4
Invoice 201056,1
Invoice 262395,1
Invoice 197940,2
Invoice 223203,1
Invoice 242228,1
Invoice 267308,4
Invoice 203673,1
Invoice 270287,1
Invoice 266237,1
Invoice 212778,1
Invoice 239291,1
Invoice 254345,2
Invoice 273041,3
Invoice 209935,1
Invoice 131159,1
Invoice 200536,1
Invoice 227093,9
Invoice 272827,1
Invoice 106553,6
Invoice 254007,3
Invoice 226253,5
Invoice 189074,1
Invoice 15334,1
Invoice 203908,1
Invoice 247161,5
Invoice 37937,1
Invoice 176974,1
Invoice 264621,1
Invoice 124382,1
Invoice 115427,1
Invoice 258933,2
Invoice 227670,1
Invoice 179488,1
Invoice 220228,3
Invoice 165151,5
Invoice 33443,1
Invoice 246267,4
Invoice 178437,2
Invoice 220662,1
Invoice 193135,6
Invoice 169734,1
Invoice 265574,1
Invoice 199884,1
Invoice 218806,1
Invoice 255916,3
Invoice 251806,1
Invoice 176226,15
Invoice 195942,6
Invoice 237143,1
Invoice 163869,1
Invoice 215056,1
Invoice 219453,2
Invoice 177810,1
Invoice 206584,1
Invoice 175472,1
Invoice 254001,1
Invoice 264894,1
Invoice 172055,1
Invoice 214374,1
Invoice 270060,4
Invoice 272698,1
Invoice 178015,3
Invoice 166345,2
Invoice 134662,1
Invoice 229128,2
Invoice 209905,1
Invoice 258196,1
Invoice 246505,2
Invoice 170763,1
Invoice 268481,1
Invoice 262625,2
Invoice 240643,1
Invoice 214913,1
Invoice 230787,3
Invoice 177161,2
Invoice 100806,1
Invoice 230811,1
Invoice 250920,1
Invoice 247108,1
Invoice 226856,1
Invoice 187270,1
Invoice 247426,3
Invoice 181746,1
Invoice 164555,3
Invoice 270542,1
Invoice 182366,3
Invoice 275556,2
Invoice 245667,1
Invoice 237150,2
Invoice 204158,1
Invoice 13335,10
Invoice 265129,5
Invoice 267521,1
Invoice 244000,2
Invoice 204661,1
Invoice 164521,2
Invoice 165386,1
Invoice 183913,1
Invoice 186491,1
Invoice 267592,1
Invoice 225280,4
Invoice 197590,1
Invoice 257717,3
Invoice 170514,1
Invoice 276271,1
Invoice 248935,1
Invoice 187311,1
Invoice 218125,2
Invoice 245881,1
Invoice 218929,1
Invoice 14276,1
Invoice 62539,10
Invoice 212253,5
Invoice 229878,2
Invoice 181692,1
Invoice 62222,3
Invoice 179541,1
Invoice 237945,1
Invoice 263651,1
Invoice 247380,1
Invoice 174531,1
Invoice 183706,1
Invoice 166399,1
Invoice 201026,1
Invoice 217365,1
Invoice 217144,1
Invoice 198076,1
Invoice 178448,4
Invoice 262023,1
Invoice 261995,1
Invoice 194930,2
Invoice 205448,1
Invoice 33224,1
Invoice 246580,2
Invoice 164611,1
Invoice 198177,2
Invoice 264036,2
Invoice 104422,2
Invoice 204029,1
Invoice 185858,1
Invoice 211357,1
Invoice 209381,1
Invoice 240114,4
Invoice 243917,1
Invoice 170636,1
Invoice 266904,2
Invoice 208393,3
Invoice 206201,1
Invoice 169267,1
Invoice 185558,1
Invoice 23213,2
Invoice 201582,1
Invoice 204918,1
Invoice 230783,2
Invoice 230696,1
Invoice 169735,1
Invoice 261430,1
Invoice 267947,1
Invoice 245988,1
Invoice 187198,1
Invoice 201819,1
Invoice 198310,1
Invoice 181328,3
Invoice 186639,11
Invoice 227158,2
Invoice 243347,1
Invoice 251931,1
Invoice 197194,4
Invoice 182390,1
Invoice 167996,2
Invoice 258011,2
Invoice 248990,2
Invoice 195948,1
Invoice 236751,4
Invoice 171342,2
Invoice 175749,2
Invoice 262923,1
Invoice 188617,1
Invoice 244387,1
Invoice 180584,1
Invoice 215296,1
Invoice 220491,2
Invoice 204395,1
Invoice 242715,4
Invoice 203840,1
Invoice 203189,1
Invoice 180631,1
Invoice 181541,4
Invoice 169627,1
Invoice 206566,3
Invoice 244105,1
Invoice 93042,7
Invoice 241994,1
Invoice 179936,1
Invoice 166035,1
Invoice 171254,1
Invoice 186612,2
Invoice 170964,1
Invoice 194121,2
Invoice 235973,1
Invoice 183162,1
Invoice 176418,4
Invoice 174408,1
Invoice 236258,1
Invoice 245531,2
Invoice 86637,1
Invoice 273484,2
Invoice 21418,3
Invoice 6042,1
Invoice 273835,2
Invoice 203656,1
Invoice 174732,1
Invoice 269473,1
Invoice 228759,1
Invoice 199957,1
Invoice 179312,1
Invoice 193473,1
Invoice 103399,1
Invoice 213380,2
Invoice 228354,1
Invoice 241506,1
Invoice 273585,1
Invoice 253046,1
Invoice 210671,2
Invoice 101054,1
Invoice 266023,6
Invoice 183477,3
Invoice 201471,1
Invoice 271630,1
Invoice 199872,1
Invoice 182751,1
Invoice 221221,1
Invoice 275615,2
Invoice 275306,1
Invoice 232104,3
Invoice 98046,1
Invoice 203445,1
Invoice 21937,1
Invoice 227758,1
Invoice 192475,1
Invoice 269314,2
Invoice 193080,1
Invoice 187194,1
Invoice 265977,3
Invoice 232545,1
Invoice 184929,2
Invoice 247302,1
Invoice 185065,1
Invoice 211203,1
Invoice 229891,2
Invoice 201885,8
Invoice 196875,1
Invoice 248757,1
Invoice 182152,1
Invoice 270128,1
Invoice 163955,1
Invoice 214271,2
Invoice 206185,3
Invoice 238022,1
Invoice 195858,1
Invoice 255332,1
Invoice 178811,1
Invoice 248708,1
Invoice 222828,1
Invoice 262973,1
Invoice 268169,1
Invoice 260392,1
Invoice 179528,1
Invoice 202233,1
Invoice 179892,2
Invoice 218290,1
Invoice 262338,5
Invoice 197236,2
Invoice 209309,1
Invoice 263250,2
Invoice 164619,2
Invoice 181296,1
Invoice 218679,1
Invoice 276262,1
Invoice 165586,1
Invoice 267172,1
Invoice 188377,1
Invoice 243842,1
Invoice 259384,1
Invoice 241968,1
Invoice 241359,1
Invoice 5257,4
Invoice 42568,3
Invoice 231369,1
Invoice 204225,1
Invoice 246785,1
Invoice 270102,1
Invoice 229299,1
Invoice 198680,6
Invoice 202664,1
Invoice 178514,9
Invoice 228246,4
Invoice 235304,1
Invoice 240862,1
Invoice 168922,1
Invoice 274514,1
Invoice 197173,1
Invoice 176229,1
Invoice 172850,1
Invoice 231167,3
Invoice 108268,1
Invoice 274459,1
Invoice 273896,1
Invoice 218966,1
Invoice 267922,1
Invoice 244430,1
Invoice 269108,2
Invoice 170796,1
Invoice 222547,1
Invoice 209586,1
Invoice 184146,6
Invoice 179441,1
Invoice 228270,1
Invoice 227767,1
Invoice 240031,1
Invoice 187653,2
Invoice 105243,1
Invoice 42105,1
Invoice 18607,1
Invoice 173574,1
Invoice 194709,1
Invoice 115245,1
Invoice 113721,1
Invoice 30607,1
Invoice 88538,1
Invoice 96928,1
Invoice 211860,1
Invoice 224830,1
Invoice 266278,1
Invoice 246328,1
Invoice 191672,1
Invoice 190280,10
Invoice 203929,1
Invoice 201718,3
Invoice 49041,1
Invoice 5666,1
Invoice 66168,1
Invoice 173666,1
Invoice 180882,1
Invoice 183872,1
Invoice 230312,1
Invoice 257039,2
Invoice 244610,1
Invoice 247918,1
Invoice 181347,1
Invoice 221383,2
Invoice 214012,1
Invoice 227082,1
Invoice 243126,3
Invoice 200062,10
Invoice 268669,1
Invoice 272978,1
Invoice 238470,1
Invoice 215225,2
Invoice 263966,1
Invoice 267449,1
Invoice 249439,2
Invoice 269046,1
Invoice 227237,1
Invoice 209056,2
Invoice 243162,1
Invoice 256954,1
Invoice 229717,1
Invoice 210626,1
Invoice 200707,1
Invoice 30412,1
Invoice 200596,1
Invoice 230083,1
Invoice 171028,2
Invoice 217893,3
Invoice 236005,1
Invoice 169673,1
Invoice 179256,1
Invoice 188205,2
Invoice 174472,1
Invoice 200117,3
Invoice 175214,1
Invoice 256633,1
Invoice 232427,1
Invoice 246874,5
Invoice 231238,1
Invoice 180242,1
Invoice 234602,1
Invoice 276488,1
Invoice 257961,1
Invoice 237622,1
Invoice 273166,1
Invoice 221875,2
Invoice 212617,2
Invoice 175037,4
Invoice 276407,3
Invoice 246561,1
Invoice 188725,1
Invoice 86713,1
Invoice 252103,1
Invoice 251597,1
Invoice 242081,4
Invoice 177143,1
Invoice 219257,5
