CoCd,DocumentNo,Year,Type,Pstng Date,Reference,Obj. key,CoCd2
Company 10,9300000814.0,2022.0,ZH  ,10/11/2022,Reference 38698,51001712852022,
Company 10,9300000815.0,2022.0,ZH  ,10/11/2022,Reference 64837,51001712862022,
Company 10,9300000816.0,2022.0,ZH  ,10/11/2022,Reference 39633,51001712902022,
Company 10,9300000817.0,2022.0,ZH  ,10/12/2022,Reference 4544,51001716262022,
Company 10,9300000818.0,2022.0,ZH  ,10/12/2022,Reference 38347,51001720212022,
Company 10,9300000824.0,2022.0,ZH  ,10/13/2022,Reference 12561,51001723692022,
Company 10,9300000825.0,2022.0,ZH  ,10/13/2022,Reference 6105,51001723702022,
Company 10,9300000826.0,2022.0,ZH  ,10/13/2022,Reference 130012,51001723882022,
Company 10,9300000827.0,2022.0,ZH  ,10/13/2022,Reference 21535,51001723892022,
Company 10,9300000828.0,2022.0,ZH  ,10/14/2022,Reference 73348,51001727452022,
Company 10,9300000829.0,2022.0,ZH  ,10/14/2022,Reference 123573,51001727462022,
Company 10,9300000836.0,2022.0,ZH  ,10/17/2022,Reference 21371,51001732682022,
Company 10,9300000837.0,2022.0,ZH  ,10/17/2022,Reference 36498,51001732722022,
Company 10,9300000838.0,2022.0,ZH  ,10/17/2022,Reference 117852,51001732732022,
Company 10,9300000840.0,2022.0,ZH  ,10/18/2022,Reference 111801,51001737472022,
Company 10,9300000845.0,2022.0,ZH  ,10/19/2022,Reference 101457,51001743952022,
Company 10,9300000846.0,2022.0,ZH  ,10/19/2022,Reference 48514,51001743972022,
Company 10,9300000853.0,2022.0,ZH  ,10/21/2022,Reference 98098,51001753392022,
Company 10,9300000854.0,2022.0,ZH  ,10/24/2022,Reference 115166,51001757452022,
Company 10,9300000855.0,2022.0,ZH  ,10/24/2022,Reference 7103,51001757482022,
Company 10,9300000872.0,2022.0,ZH  ,10/26/2022,Reference 55,51001767132022,
Company 10,9300000873.0,2022.0,ZH  ,10/26/2022,Reference 36196,51001767142022,
Company 10,9300000874.0,2022.0,ZH  ,10/26/2022,Reference 68704,51001767222022,
Company 10,9300000875.0,2022.0,ZH  ,10/26/2022,Reference 113379,51001767232022,
Company 10,9300000876.0,2022.0,ZH  ,10/27/2022,Reference 17136,51001772232022,
Company 10,9300000877.0,2022.0,ZH  ,10/27/2022,Reference 129647,51001772242022,
Company 10,9300000878.0,2022.0,ZH  ,10/27/2022,Reference 93399,51001772802022,
Company 10,9300000886.0,2022.0,ZH  ,10/31/2022,Reference 23600,51001785752022,
Company 10,9300000889.0,2022.0,ZH  ,10/31/2022,Reference 44722,51001788132022,
Company 10,9300000890.0,2022.0,ZH  ,11/01/2022,Reference 81118,51001793112022,
Company 10,9300000892.0,2022.0,ZH  ,11/02/2022,Reference 76957,51001795392022,
Company 10,9300000893.0,2022.0,ZH  ,11/02/2022,Reference 45302,51001797322022,
Company 10,9300000894.0,2022.0,ZH  ,11/02/2022,Reference 37634,51001797332022,
Company 10,9300000901.0,2022.0,ZH  ,11/04/2022,Reference 6336,51001808442022,
Company 10,9300000902.0,2022.0,ZH  ,11/04/2022,Reference 118464,51001809102022,
Company 10,9300000905.0,2022.0,ZH  ,11/07/2022,Reference 127330,51001813912022,
Company 10,9300000918.0,2022.0,ZH  ,11/08/2022,Reference 43624,51001818102022,
Company 10,9300000919.0,2022.0,ZH  ,11/08/2022,Reference 26278,51001818122022,
Company 10,9300000920.0,2022.0,ZH  ,11/09/2022,Reference 25967,51001824672022,
Company 10,9300000921.0,2022.0,ZH  ,11/09/2022,Reference 11381,51001824682022,
Company 10,9300000922.0,2022.0,ZH  ,11/09/2022,Reference 108294,51001824692022,
Company 10,9300000923.0,2022.0,ZH  ,11/09/2022,Reference 41054,51001824702022,
Company 10,9300000924.0,2022.0,ZH  ,11/09/2022,Reference 53292,51001824822022,
Company 10,9300000938.0,2022.0,ZH  ,11/10/2022,Reference 70244,51001830622022,
Company 10,9300000939.0,2022.0,ZH  ,11/14/2022,Reference 20819,51001838622022,
Company 10,9300000940.0,2022.0,ZH  ,11/15/2022,Reference 93778,51001843982022,
Company 10,9300000954.0,2022.0,ZH  ,11/16/2022,Reference 67564,51001848102022,
Company 10,9300000955.0,2022.0,ZH  ,11/16/2022,Reference 111693,51001848112022,
Company 10,9300000956.0,2022.0,ZH  ,11/18/2022,Reference 125320,51001856822022,
Company 10,9300000957.0,2022.0,ZH  ,11/18/2022,Reference 41460,51001856832022,
Company 10,9300000958.0,2022.0,ZH  ,11/18/2022,Reference 118788,51001856842022,
Company 10,9300000959.0,2022.0,ZH  ,11/18/2022,Reference 72580,51001856852022,
Company 10,9300000960.0,2022.0,ZH  ,11/18/2022,Reference 31671,51001856862022,
Company 10,9300000961.0,2022.0,ZH  ,11/18/2022,Reference 2127,51001856872022,
Company 10,9300000962.0,2022.0,ZH  ,11/18/2022,Reference 116212,51001856962022,
Company 10,9300000963.0,2022.0,ZH  ,11/22/2022,Reference 35655,51001866692022,
Company 10,9300000970.0,2022.0,ZH  ,11/23/2022,Reference 1875,51001870132022,
Company 10,9300000977.0,2022.0,ZH  ,11/25/2022,Reference 101856,51001876562022,
Company 10,9300000978.0,2022.0,ZH  ,11/28/2022,Reference 124414,51001881702022,
Company 10,9300000979.0,2022.0,ZH  ,11/29/2022,Reference 41200,51001888252022,
Company 10,9300000982.0,2022.0,ZH  ,11/29/2022,Reference 90011,51001888372022,
Company 10,9300000985.0,2022.0,ZH  ,11/30/2022,Reference 103681,51001893932022,
Company 10,9300000986.0,2022.0,ZH  ,11/30/2022,Reference 84102,51001893942022,
Company 10,9300000987.0,2022.0,ZH  ,11/30/2022,Reference 72123,51001893952022,
Company 10,9300000988.0,2022.0,ZH  ,11/30/2022,Reference 30028,51001894252022,
Company 10,9300000989.0,2022.0,ZH  ,11/30/2022,Reference 53155,51001894282022,
Company 10,9300000990.0,2022.0,ZH  ,11/30/2022,Reference 93192,51001894302022,
Company 10,9300000991.0,2022.0,ZH  ,11/30/2022,Reference 35542,51001894892022,
Company 10,9300000998.0,2022.0,ZH  ,12/01/2022,Reference 51224,51001898782022,
Company 10,9300000999.0,2022.0,ZH  ,12/02/2022,Reference 73217,51001904282022,
Company 10,9300001000.0,2022.0,ZH  ,12/02/2022,Reference 114754,51001904312022,
Company 10,9300001001.0,2022.0,ZH  ,12/02/2022,Reference 61032,51001904322022,
Company 10,9300001002.0,2022.0,ZH  ,12/02/2022,Reference 96595,51001904332022,
Company 10,9300001003.0,2022.0,ZH  ,12/02/2022,Reference 93707,51001904342022,
Company 10,9300001004.0,2022.0,ZH  ,12/05/2022,Reference 129610,51001908612022,
Company 10,9300001005.0,2022.0,ZH  ,12/06/2022,Reference 94692,51001912662022,
Company 10,9300001006.0,2022.0,ZH  ,12/06/2022,Reference 11834,51001912672022,
Company 10,9300001007.0,2022.0,ZH  ,12/06/2022,Reference 32598,51001912682022,
Company 10,9300001019.0,2022.0,ZH  ,12/06/2022,Reference 125657,51001912752022,
Company 10,9300001022.0,2022.0,ZH  ,12/08/2022,Reference 20687,51001921162022,
Company 10,9300001028.0,2022.0,ZH  ,12/08/2022,Reference 112204,51001921332022,
Company 10,9300001029.0,2022.0,ZH  ,12/08/2022,Reference 117261,51001921342022,
Company 10,9300001030.0,2022.0,ZH  ,12/08/2022,Reference 11000,51001921362022,
Company 10,9300001031.0,2022.0,ZH  ,12/09/2022,Reference 100674,51001924932022,
Company 10,9300001032.0,2022.0,ZH  ,12/09/2022,Reference 112507,51001924942022,
Company 10,9300001033.0,2022.0,ZH  ,12/09/2022,Reference 94349,51001924962022,
Company 10,9300001040.0,2022.0,ZH  ,12/12/2022,Reference 10814,51001932122022,
Company 10,9300001045.0,2022.0,ZH  ,12/12/2022,Reference 29117,51001932342022,
Company 10,9300001046.0,2022.0,ZH  ,12/12/2022,Reference 44726,51001932352022,
Company 10,9300001058.0,2022.0,ZH  ,12/14/2022,Reference 11738,51001941712022,
Company 10,9300001059.0,2022.0,ZH  ,12/14/2022,Reference 73409,51001941792022,
Company 10,9300001060.0,2022.0,ZH  ,12/14/2022,Reference 67303,51001941802022,
Company 10,9300001061.0,2022.0,ZH  ,12/14/2022,Reference 17681,51001942792022,
Company 10,9300001065.0,2022.0,ZH  ,12/14/2022,Reference 44112,51001942932022,
Company 10,9300001066.0,2022.0,ZH  ,12/14/2022,Reference 95750,51001942952022,
Company 10,9300001068.0,2022.0,ZH  ,12/15/2022,Reference 40277,51001946862022,
Company 10,9300001069.0,2022.0,ZH  ,12/15/2022,Reference 38423,51001946872022,
Company 10,9300001070.0,2022.0,ZH  ,12/16/2022,Reference 5155,51001950102022,
Company 10,9300001071.0,2022.0,ZH  ,12/16/2022,Reference 126657,51001950112022,
Company 10,9300001072.0,2022.0,ZH  ,12/16/2022,Reference 88400,51001950122022,
Company 10,9300001073.0,2022.0,ZH  ,12/16/2022,Reference 111811,51001950132022,
Company 10,9300001074.0,2022.0,ZH  ,12/16/2022,Reference 128558,51001950142022,
Company 10,9300001075.0,2022.0,ZH  ,12/16/2022,Reference 5932,51001950152022,
Company 10,9300001078.0,2022.0,ZH  ,12/19/2022,Reference 7503,51001953722022,
Company 10,9300001086.0,2022.0,ZH  ,12/20/2022,Reference 90039,51001956862022,
Company 10,9300001087.0,2022.0,ZH  ,12/20/2022,Reference 89314,51001956872022,
Company 10,9300001088.0,2022.0,ZH  ,12/20/2022,Reference 25790,51001956882022,
Company 10,9300001089.0,2022.0,ZH  ,12/20/2022,Reference 73745,51001956892022,
Company 10,9300001090.0,2022.0,ZH  ,12/20/2022,Reference 47601,51001957202022,
Company 10,9300001091.0,2022.0,ZH  ,12/20/2022,Reference 79776,51001957352022,
Company 10,9300001108.0,2022.0,ZH  ,12/22/2022,Reference 113648,51001967912022,
Company 10,9300001109.0,2022.0,ZH  ,12/22/2022,Reference 12885,51001967922022,
Company 10,9300001110.0,2022.0,ZH  ,12/22/2022,Reference 50509,51001967932022,
Company 10,9300001115.0,2022.0,ZH  ,01/02/2023,Reference 30525,51001983722022,
Company 10,9300001116.0,2022.0,ZH  ,01/02/2023,Reference 9498,51001983782022,
Company 10,9300001117.0,2022.0,ZH  ,01/02/2023,Reference 1553,51001983792022,
Company 10,9300001135.0,2022.0,ZH  ,01/03/2023,Reference 72791,51001990342022,
Company 10,9300001136.0,2022.0,ZH  ,01/03/2023,Reference 27031,51001990352022,
Company 10,9300001137.0,2022.0,ZH  ,01/04/2023,Reference 113084,51001993622022,
Company 10,9300001142.0,2022.0,ZH  ,01/05/2023,Reference 28307,51001998152022,
Company 10,9300001143.0,2022.0,ZH  ,01/05/2023,Reference 66947,51001998162022,
Company 10,9300001149.0,2022.0,ZH  ,01/06/2023,Reference 91021,51002001562022,
Company 10,9300001150.0,2022.0,ZH  ,01/06/2023,Reference 22164,51002001642022,
Company 10,9300001151.0,2022.0,ZH  ,01/06/2023,Reference 119326,51002001652022,
Company 10,9300001152.0,2022.0,ZH  ,01/06/2023,Reference 85772,51002001662022,
Company 10,9300001153.0,2022.0,ZH  ,01/09/2023,Reference 18677,51002006422022,
Company 10,9300001154.0,2022.0,ZH  ,01/09/2023,Reference 57117,51002006432022,
Company 10,9300001155.0,2022.0,ZH  ,01/09/2023,Reference 23438,51002006442022,
Company 10,9300001156.0,2022.0,ZH  ,01/10/2023,Reference 128343,51002012602022,
Company 10,9300001157.0,2022.0,ZH  ,01/10/2023,Reference 70603,51002012612022,
Company 10,9300001158.0,2022.0,ZH  ,01/10/2023,Reference 48140,51002012622022,
Company 10,9300001159.0,2022.0,ZH  ,01/10/2023,Reference 64271,51002012632022,
Company 10,9300001160.0,2022.0,ZH  ,01/10/2023,Reference 69912,51002012642022,
Company 10,9300001167.0,2022.0,ZH  ,01/11/2023,Reference 62387,51002017372022,
Company 10,9300001175.0,2022.0,ZH  ,01/12/2023,Reference 124833,51002021392022,
Company 10,9300001177.0,2022.0,ZH  ,01/13/2023,Reference 76764,51002025602022,
Company 10,9300001178.0,2022.0,ZH  ,01/13/2023,Reference 48078,51002025652022,
Company 10,9300001179.0,2022.0,ZH  ,01/13/2023,Reference 89421,51002025662022,
Company 10,9300001180.0,2022.0,ZH  ,01/18/2023,Reference 36281,51002034342022,
Company 10,9300001181.0,2022.0,ZH  ,01/18/2023,Reference 117835,51002034352022,
Company 10,9300001182.0,2022.0,ZH  ,01/18/2023,Reference 24855,51002034392022,
Company 10,9300001183.0,2022.0,ZH  ,01/18/2023,Reference 78789,51002034422022,
Company 10,9300001196.0,2022.0,ZH  ,01/19/2023,Reference 28761,51002042042022,
Company 10,9300001197.0,2022.0,ZH  ,01/19/2023,Reference 109490,51002042122022,
Company 10,9300001198.0,2022.0,ZH  ,01/20/2023,Reference 78783,51002046192022,
Company 10,9300001199.0,2022.0,ZH  ,01/20/2023,Reference 28131,51002046202022,
Company 10,9300001201.0,2022.0,ZH  ,01/23/2023,Reference 38149,51002050452022,
Company 10,9300001202.0,2022.0,ZH  ,01/24/2023,Reference 41791,51002058242022,
Company 10,9300001203.0,2022.0,ZH  ,01/24/2023,Reference 56811,51002058252022,
Company 10,9300001204.0,2022.0,ZH  ,01/24/2023,Reference 98497,51002058412022,
Company 10,9300001205.0,2022.0,ZH  ,01/25/2023,Reference 35463,51002064252022,
Company 10,9300001206.0,2022.0,ZH  ,01/25/2023,Reference 29756,51002064262022,
Company 10,9300001217.0,2022.0,ZH  ,01/26/2023,Reference 127821,51002069532022,
Company 10,9300001218.0,2022.0,ZH  ,01/26/2023,Reference 3950,51002069542022,
Company 10,9300001219.0,2022.0,ZH  ,01/26/2023,Reference 85261,51002069552022,
Company 10,9300001222.0,2022.0,ZH  ,01/30/2023,Reference 61054,51002078032022,
Company 10,9300001223.0,2022.0,ZH  ,01/30/2023,Reference 51340,51002078042022,
Company 10,9300001224.0,2022.0,ZH  ,01/30/2023,Reference 53096,51002078052022,
Company 10,9300001228.0,2022.0,ZH  ,01/31/2023,Reference 72631,51002085682022,
Company 10,9300001229.0,2022.0,ZH  ,01/31/2023,Reference 62690,51002085692022,
Company 10,9300001237.0,2022.0,ZH  ,02/01/2023,Reference 89465,51002090172022,
Company 10,9300001238.0,2022.0,ZH  ,02/02/2023,Reference 60362,51002091682022,
Company 10,9300001239.0,2022.0,ZH  ,02/02/2023,Reference 12582,51002095502022,
Company 10,9300001240.0,2022.0,ZH  ,02/03/2023,Reference 42765,51002098902022,
Company 10,9300001241.0,2022.0,ZH  ,02/03/2023,Reference 81792,51002098922022,
Company 10,9300001242.0,2022.0,ZH  ,02/03/2023,Reference 73390,51002098932022,
Company 10,9300001248.0,2022.0,ZH  ,02/07/2023,Reference 126587,51002111852022,
Company 10,9300001249.0,2022.0,ZH  ,02/07/2023,Reference 51895,51002111862022,
Company 10,9300001263.0,2022.0,ZH  ,02/13/2023,Reference 21867,51002130662022,
Company 10,9300001268.0,2022.0,ZH  ,02/14/2023,Reference 17637,51002136232022,
Company 10,9300001269.0,2022.0,ZH  ,02/15/2023,Reference 31035,51002140382022,
Company 10,9300001270.0,2022.0,ZH  ,02/15/2023,Reference 130281,51002140392022,
Company 10,9300001271.0,2022.0,ZH  ,02/15/2023,Reference 57690,51002140402022,
Company 10,9300001272.0,2022.0,ZH  ,02/15/2023,Ref 133234,51002140432022,
Company 10,9300001273.0,2022.0,ZH  ,02/16/2023,Reference 56461,51002141432022,
Company 10,9300001274.0,2022.0,ZH  ,02/16/2023,Reference 95566,51002145402022,
Company 10,9300001276.0,2022.0,ZH  ,02/17/2023,Reference 125185,51002150142022,
Company 10,9300001277.0,2022.0,ZH  ,02/21/2023,Reference 62015,51002159402022,
Company 10,9300001278.0,2022.0,ZH  ,02/21/2023,Reference 81022,51002159412022,
Company 10,9300001290.0,2022.0,ZH  ,02/22/2023,Reference 8312,51002166812022,
Company 10,9300001291.0,2022.0,ZH  ,02/23/2023,Reference 51077,51002171982022,
Company 10,9300001292.0,2022.0,ZH  ,02/24/2023,Reference 78817,51002176802022,
Company 10,9300001302.0,2022.0,ZH  ,02/27/2023,Reference 83201,51002183522022,
Company 10,9300001303.0,2022.0,ZH  ,02/28/2023,Reference 61156,51002191232022,
Company 10,9300001304.0,2022.0,ZH  ,03/01/2023,Reference 104838,51002193672022,
Company 10,9300001306.0,2022.0,ZH  ,03/03/2023,Reference 93627,51002200362022,
Company 10,9300001307.0,2022.0,ZH  ,03/03/2023,Reference 63102,51002200372022,
Company 10,9300001308.0,2022.0,ZH  ,03/03/2023,Reference 12928,51002202072022,
Company 10,9300001309.0,2022.0,ZH  ,03/03/2023,Reference 5175,51002202082022,
Company 10,9300001339.0,2022.0,ZH  ,03/10/2023,Reference 50157,51002227272022,
Company 10,9300001340.0,2022.0,ZH  ,03/10/2023,Ref 134594,51002227932022,
Company 10,9300001341.0,2022.0,ZH  ,03/10/2023,Reference 53049,51002227942022,
Company 10,9300001342.0,2022.0,ZH  ,03/13/2023,Reference 53467,51002233622022,
Company 10,9300001353.0,2022.0,ZH  ,03/14/2023,Reference 117574,51002235682022,
Company 10,9300001354.0,2022.0,ZH  ,03/14/2023,Reference 108753,51002236542022,
Company 10,9300001355.0,2022.0,ZH  ,03/14/2023,Reference 48381,51002238262022,
Company 10,9300001356.0,2022.0,ZH  ,03/14/2023,Reference 81195,51002238272022,
Company 10,9300001357.0,2022.0,ZH  ,03/14/2023,Reference 109862,51002238282022,
Company 10,9300001363.0,2022.0,ZH  ,03/16/2023,Reference 100091,51002246412022,
Company 10,9300001365.0,2022.0,ZH  ,03/17/2023,Reference 77347,51002253042022,
Company 14,5000000006.0,2022.0,WE  ,04/01/2022,Ref 132308,50006674252022,
Company 14,5000000102.0,2022.0,WE  ,04/06/2022,Ref 131306,50006728752022,
Company 14,5000000144.0,2022.0,WE  ,04/07/2022,Ref 133185,50006753022022,
Company 14,5000000275.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807362022,
Company 14,5000000276.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807282022,
Company 14,5000000277.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807432022,
Company 14,5000000278.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807652022,
Company 14,5000000279.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807672022,
Company 14,5000000280.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807332022,
Company 14,5000000281.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807342022,
Company 14,5000000282.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807762022,
Company 14,5000000283.0,2022.0,WE  ,04/13/2022,Ref 133818,50006808112022,
Company 14,5000000284.0,2022.0,WE  ,04/13/2022,Ref 133818,50006808372022,
Company 14,5000000285.0,2022.0,WE  ,04/13/2022,Ref 133818,50006808412022,
Company 14,5000000286.0,2022.0,WE  ,04/13/2022,Ref 133818,50006808432022,
Company 14,5000000287.0,2022.0,WE  ,04/13/2022,Ref 133818,50006808472022,
Company 14,5000000288.0,2022.0,WE  ,04/13/2022,Ref 133818,50006807782022,
Company 14,5000000289.0,2022.0,WE  ,04/13/2022,Ref 133818,50006808512022,
Company 14,5000000369.0,2022.0,WE  ,04/18/2022,Ref 133712,50006838862022,
Company 14,5000000371.0,2022.0,WE  ,04/18/2022,Ref 133712,50006839412022,
Company 14,5000000372.0,2022.0,WE  ,04/18/2022,Ref 133712,50006839532022,
Company 14,5000000373.0,2022.0,WE  ,04/18/2022,Ref 133712,50006839542022,
Company 14,5000000374.0,2022.0,WE  ,04/18/2022,Ref 133712,50006839972022,
Company 14,5000000375.0,2022.0,WE  ,04/18/2022,Ref 133712,50006839992022,
Company 14,5000000377.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840022022,
Company 14,5000000378.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840482022,
Company 14,5000000379.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840492022,
Company 14,5000000380.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840502022,
Company 14,5000000381.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840382022,
Company 14,5000000382.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840582022,
Company 14,5000000383.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840602022,
Company 14,5000000385.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840892022,
Company 14,5000000386.0,2022.0,WE  ,04/18/2022,Ref 133712,50006840902022,
Company 14,5000000422.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853562022,
Company 14,5000000423.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853582022,
Company 14,5000000424.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853662022,
Company 14,5000000425.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853522022,
Company 14,5000000426.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853532022,
Company 14,5000000427.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853752022,
Company 14,5000000428.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853622022,
Company 14,5000000429.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853702022,
Company 14,5000000430.0,2022.0,WE  ,04/19/2022,Ref 131419,50006853712022,
Company 14,5000000431.0,2022.0,WE  ,04/19/2022,Ref 131419,50006854652022,
Company 14,5000000432.0,2022.0,WE  ,04/19/2022,Ref 131419,50006854542022,
Company 14,5000000433.0,2022.0,WE  ,04/19/2022,Ref 131419,50006854762022,
Company 14,5000000435.0,2022.0,WE  ,04/19/2022,Ref 131419,50006854622022,
Company 14,5000000436.0,2022.0,WE  ,04/19/2022,Ref 131419,50006854682022,
Company 14,5000000437.0,2022.0,WE  ,04/19/2022,Ref 131419,50006854692022,
Company 14,5000000562.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932802022,
Company 14,5000000563.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932812022,
Company 14,5000000564.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932822022,
Company 14,5000000565.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932992022,
Company 14,5000000566.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932892022,
Company 14,5000000567.0,2022.0,WE  ,04/22/2022,Ref 133302,50006933002022,
Company 14,5000000568.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932902022,
Company 14,5000000569.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932912022,
Company 14,5000000570.0,2022.0,WE  ,04/22/2022,Ref 133302,50006932922022,
Company 14,5000000571.0,2022.0,WE  ,04/22/2022,Ref 133302,50006933562022,
