,0
28161,4400015996
28162,4400015997
28163,4400015998
28164,4400015999
28165,4400016000
28166,4400016001
28167,4400016002
28168,4400016003
28169,4400016004
28170,4400016005
28171,4400016006
28172,4400016007
28173,4400016008
28174,4400016009
28175,4400016010
28176,4400016011
28177,4400016012
28178,4400016013
28179,4400016014
28180,4400016015
28181,4400016016
28182,4400016017
28183,4400016018
28184,4400016019
28185,4400016020
28186,4400016021
28187,4400016022
28188,4400016023
28189,4400016024
28190,4400016025
28191,4400016026
28192,4400016027
28193,4400016028
28194,4400016029
28195,4400016030
28196,4400016031
28197,4400016032
28198,4400016033
28199,4400016034
28200,4400016035
28201,4400016036
28202,4400016037
28203,4400016038
28204,4400016039
28205,4400016040
28206,4400016041
28207,4400016042
28208,4400016043
28209,4400016044
28210,4400016045
28211,4400016046
28212,4400016047
28213,4400016048
28214,4400016049
28215,4400016050
28216,4400016051
28217,4400016052
28218,4400016053
28219,4400016054
28220,4400016055
28221,4400016056
28222,4400016057
28223,4400016058
28224,4400016059
28225,4400016060
28226,4400016061
28227,4400016062
28228,4400016063
28229,4400016064
28230,4400016065
28231,4400016066
28232,4400016067
28233,4400016068
28234,4400016069
28235,4400016070
28236,4400016071
28237,4400016072
28238,4400016073
28239,4400016074
28240,4400016075
28241,4400016076
28242,4400016077
28243,4400016078
28244,4400016079
28245,4400016080
28246,4400016081
28247,4400016082
28248,4400016083
28249,4400016084
28250,4400016085
28251,4400016086
28252,4400016087
28253,4400016088
28254,4400016089
28255,4400016090
28256,4400016091
28257,4400016092
28258,4400016093
28259,4400016094
28260,4400016095
28261,4400016096
28262,4400016097
28263,4400016098
28264,4400016099
28265,4400016100
28266,4400016101
28267,4400016102
28268,4400016103
28269,4400016104
28270,4400016105
28271,4400016106
28272,4400016107
28273,4400016108
28274,4400016109
28275,4400016110
28276,4400016111
28277,4400016112
28278,4400016113
28279,4400016114
28280,4400016115
28281,4400016116
28282,4400016117
28283,4400016118
28284,4400016119
28285,4400016120
28286,4400016121
28287,4400016122
28288,4400016123
28289,4400016124
28290,4400016125
28291,4400016126
28292,4400016127
28293,4400016128
28294,4400016129
28295,4400016130
28296,4400016131
28297,4400016132
28298,4400016133
28299,4400016134
28300,4400016135
28301,4400016136
28302,4400016137
28303,4400016138
28304,4400016139
28305,4400016140
28306,4400016141
28307,4400016142
28308,4400016143
28309,4400016144
28310,4400016145
28311,4400016146
28312,4400016147
28313,4400016148
28314,4400016149
28315,4400016150
28316,4400016151
28317,4400016152
28318,4400016153
28319,4400016154
28320,4400016155
28321,4400016156
28322,4400016157
28323,4400016158
28324,4400016159
28325,4400016160
28326,4400016161
28327,4400016162
28328,4400016163
28329,4400016164
28330,4400016165
28331,4400016166
28332,4400016167
28333,4400016168
28334,4400016169
28335,4400016170
28336,4400016171
28337,4400016172
28338,4400016173
28339,4400016174
28340,4400016175
28341,4400016176
28342,4400016177
28343,4400016178
28344,4400016179
28345,4400016180
28346,4400016181
28347,4400016182
28348,4400016183
28349,4400016184
28350,4400016185
28351,4400016186
28352,4400016187
28353,4400016188
28354,4400016189
28355,4400016190
28356,4400016191
28357,4400016192
28358,4400016193
28359,4400016194
28360,4400016195
28361,4400016196
28362,4400016197
28363,4400016198
28364,4400016199
28365,4400016200
28366,4400016201
28367,4400016202
28368,4400016203
28369,4400016204
28370,4400016205
28371,4400016206
28372,4400016207
28373,4400016208
28374,4400016209
28375,4400016210
28376,4400016211
28377,4400016212
28378,4400016213
28379,4400016214
28380,4400016215
28381,4400016216
28382,4400016217
28383,4400016218
28384,4400016219
28385,4400016220
28386,4400016221
28387,4400016222
28388,4400016223
28389,4400016224
28390,4400016225
28391,4400016226
28392,4400016227
28393,4400016228
28394,4400016229
28395,4400016230
28396,4400016231
28397,4400016232
28398,4400016233
28399,4400016234
28400,4400016235
28401,4400016236
28402,4400016237
28403,4400016238
28404,4400016239
28405,4400016240
28406,4400016241
28407,4400016242
28408,4400016243
28409,4400016244
28410,4400016245
28411,4400016246
28412,4400016247
28413,4400016248
28414,4400016249
28415,4400016250
28416,4400016251
28417,4400016252
28418,4400016253
28419,4400016254
28420,4400016255
28421,4400016256
28422,4400016257
28423,4400016258
28424,4400016259
28425,4400016260
28426,4400016261
28427,4400016262
28428,4400016263
28429,4400016264
28430,4400016265
28431,4400016266
28432,4400016267
28433,4400016268
28434,4400016269
28435,4400016270
28436,4400016271
28437,4400016272
28438,4400016273
28439,4400016274
28440,4400016275
28441,4400016276
28442,4400016277
28443,4400016278
28444,4400016279
28445,4400016280
28446,4400016281
28447,4400016282
28448,4400016283
28449,4400016284
28450,4400016285
28451,4400016286
28452,4400016287
28453,4400016288
28454,4400016289
28455,4400016290
28456,4400016291
28457,4400016292
28458,4400016293
28459,4400016294
28460,4400016295
28461,4400016296
28462,4400016297
28463,4400016298
28464,4400016299
28465,4400016300
28466,4400016301
28467,4400016302
28468,4400016303
28469,4400016304
28470,4400016305
28471,4400016306
28472,4400016307
28473,4400016308
28474,4400016309
28475,4400016310
28476,4400016311
28477,4400016312
28478,4400016313
28479,4400016314
28480,4400016315
28481,4400016316
28482,4400016317
28483,4400016318
28484,4400016319
28485,4400016320
28486,4400016321
28487,4400016322
28488,4400016323
28489,4400016324
28490,4400016325
28491,4400016326
28492,4400016327
28493,4400016328
28494,4400016329
28495,4400016330
28496,4400016331
28497,4400016332
28498,4400016333
28499,4400016334
28500,4400016335
28501,4400016336
28502,4400016337
28503,4400016338
28504,4400016339
28505,4400016340
28506,4400016341
28507,4400016342
28508,4400016343
28509,4400016344
28510,4400016345
28511,4400016346
28512,4400016347
28513,4400016348
28514,4400016349
28515,4400016350
28516,4400016351
28517,4400016352
28518,4400016353
28519,4400016354
28520,4400016355
28521,4400016356
28522,4400016357
28523,4400016358
28524,4400016359
28525,4400016360
28526,4400016361
28527,4400016362
28528,4400016363
28529,4400016364
28530,4400016365
28531,4400016366
28532,4400016367
28533,4400016368
28534,4400016369
28535,4400016370
28536,4400016371
28537,4400016372
28538,4400016373
28539,4400016374
28540,4400016375
28541,4400016376
28542,4400016377
28543,4400016378
28544,4400016379
28545,4400016380
28546,4400016381
28547,4400016382
28548,4400016383
28549,4400016384
28550,4400016385
28551,4400016386
28552,4400016387
28553,4400016388
28554,4400016389
28555,4400016390
28556,4400016391
28557,4400016392
28558,4400016393
28559,4400016394
28560,4400016395
28561,4400016396
28562,4400016397
28563,4400016398
28564,8000034678
28565,4400016400
28566,4400016401
28567,4400016402
28568,4400016403
28569,4400016404
28570,4400016405
28571,4400016406
28572,4400016407
28573,4400016408
28574,4400016409
28575,4400016410
28576,4400016411
28577,4400016412
28578,4400016413
28579,4400016414
28580,4400016415
28581,4400016416
28582,4400016417
28583,4400016418
28584,4400016419
28585,4400016420
28586,4400016421
28587,4400016422
28588,4400016423
28589,4400016424
28590,4400016425
28591,4400016426
28592,4400016427
28593,4400016428
28594,4400016429
28595,4400016430
28596,4400016431
28597,4400016432
28598,4400016433
28599,4400016434
28600,4400016435
28601,4400016436
28602,4400016437
28603,4400016438
28604,4400016439
28605,4400016440
28606,4400016441
28607,4400016442
28608,4400016443
28609,4400016444
28610,4400016445
28611,4400016446
28612,4400016447
28613,4400016448
28614,4400016449
28615,4400016450
28616,4400016451
28617,4400016452
28618,4400016453
28619,4400016454
28620,4400016455
28621,4400016456
28622,4400016457
28623,4400016458
28624,4400016459
28625,4400016460
28626,4400016461
28627,4400016462
28628,4400016463
28629,4400016464
28630,4400016465
28631,4400016466
28632,4400016467
28633,4400016468
28634,4400016469
28635,4400016470
28636,4400016471
28637,4400016472
28638,4400016473
28639,4400016474
28640,4400016475
28641,4400016476
28642,4400016477
28643,4400016478
28644,4400016479
28645,4400016480
28646,4400016481
28647,4400016482
28648,4400016483
28649,4400016484
28650,4400016485
28651,4400016486
28652,4400016487
28653,4400016488
28654,4400016489
28655,4400016490
28656,4400016491
28657,4400016492
28658,4400016493
28659,4400016494
28660,4400016495
28661,4400016496
28662,4400016497
28663,4400016498
28664,4400016499
28665,4400016500
28666,4400016501
28667,4400016502
28668,4400016503
28669,4400016504
28670,4400016505
28671,4400016506
28672,4400016507
28673,4400016508
28674,4400016509
28675,4400016510
28676,4400016511
28677,4400016512
28678,4400016513
28679,4400016514
28680,4400016515
28681,4400016516
28682,4400016517
28683,4400016518
28684,4400016519
28685,4400016520
28686,4400016521
28687,4400016522
28688,4400016523
28689,4400016524
28690,4400016525
28691,4400016526
28692,4400016527
28693,4400016528
28694,4400016529
28695,4400016530
28696,4400016531
28697,4400016532
28698,4400016533
28699,4400016534
28700,4400016535
28701,4400016536
28702,4400016537
28703,4400016538
28704,4400016539
28705,4400016540
28706,4400016541
28707,4400016542
28708,4400016543
28709,4400016544
28710,4400016545
28711,4400016546
28712,4400016547
28713,4400016548
28714,4400016549
28715,4400016550
28716,4400016551
28717,4400016552
28718,4400016553
28719,4400016554
28720,4400016555
28721,4400016556
28722,4400016557
28723,4400016558
28724,4400016559
28725,4400016560
28726,4400016561
28727,4400016562
28728,4400016563
28729,4400016564
28730,4400016565
28731,4400016566
28732,4400016567
28733,4400016568
28734,4400016569
28735,4400016570
28736,4400016571
28737,4400016572
28738,4400016573
28739,4400016574
28740,4400016575
28741,4400016576
28742,4400016577
28743,4400016578
28744,4400016579
28745,4400016580
28746,4400016581
28747,4400016582
28748,4400016583
28749,4400016584
28750,4400016585
28751,4400016586
28752,4400016587
28753,4400016588
28754,4400016589
28755,4400016590
28756,4400016591
28757,4400016592
28758,4400016593
28759,4400016594
28760,4400016595
28761,4400016596
28762,4400016597
28763,4400016598
28764,4400016599
28765,4400016600
28766,4400016601
28767,4400016602
28768,4400016603
28769,4400016604
28770,4400016605
28771,4400016606
28772,4400016607
28773,4400016608
28774,4400016609
28775,4400016610
28776,4400016611
28777,4400016612
28778,4400016613
28779,4400016614
28780,4400016615
28781,4400016616
28782,4400016617
28783,4400016618
28784,4400016619
28785,4400016620
28786,4400016621
28787,4400016622
28788,4400016623
28789,4400016624
28790,4400016625
28791,4400016626
28792,4400016627
28793,4400016628
28794,4400016629
28795,4400016630
28796,4400016631
28797,4400016632
28798,4400016633
28799,4400016634
28800,4400016635
28801,4400016636
28802,4400016637
28803,4400016638
28804,4400016639
28805,4400016640
28806,4400016641
28807,4400016642
28808,4400016643
28809,4400016644
28810,4400016645
28811,4400016646
28812,4400016647
28813,4400016648
28814,4400016649
28815,4400016650
28816,4400016651
28817,4400016652
28818,4400016653
28819,4400016654
28820,4400016655
28821,4400016656
28822,4400016657
28823,4400016658
28824,4400016659
28825,4400016660
28826,4400016661
28827,4400016662
28828,4400016663
28829,4400016664
28830,4400016665
28831,4400016666
28832,4400016667
28833,4400016668
28834,4400016669
28835,4400016670
28836,4400016671
28837,4400016672
28838,4400016673
28839,4400016674
28840,4400016675
28841,4400016676
28842,4400016677
28843,4400016678
28844,4400016679
28845,4400016680
28846,4400016681
28847,4400016682
28848,4400016683
28849,4400016684
28850,4400016685
28851,4400016686
28852,4400016687
28853,4400016688
28854,4400016689
28855,4400016690
28856,4400016691
28857,4400016692
28858,4400016693
28859,4400016694
28860,4400016695
28861,4400016696
28862,4400016697
28863,4400016698
28864,4400016699
28865,4400016700
28866,4400016701
28867,4400016702
28868,4400016703
28869,4400016704
28870,4400016705
28871,4400016706
28872,4400016707
28873,4400016708
28874,4400016709
28875,4400016710
28876,4400016711
28877,4400016712
28878,4400016713
28879,4400016714
28880,4400016715
28881,4400016716
28882,4400016717
28883,4400016718
28884,4400016719
28885,4400016720
28886,4400016721
28887,4400016722
28888,4400016723
28889,4400016724
28890,4400016725
28891,4400016726
28892,4400016727
28893,4400016728
28894,4400016729
28895,4400016730
28896,4400016731
28897,4400016732
28898,4400016733
28899,4400016734
28900,4400016735
28901,4400016736
28902,4400016737
28903,4400016738
28904,4400016739
28905,4400016740
28906,4400016741
28907,4400016742
28908,4400016743
28909,4400016744
28910,4400016745
28911,8000034748
28912,8000040290
28913,8000040291
28914,8000040292
28915,8000040293
28916,8000034749
28917,4400016752
28918,4400016753
28919,4400016754
28920,4400016755
28921,4400016756
28922,4400016757
28923,4400016758
28924,4400016759
28925,4400016760
28926,4400016761
28927,4400016762
28928,4400016763
28929,4400016764
28930,4400016765
28931,4400016766
28932,4400016767
28933,4400016768
28934,4400016769
28935,4400016770
28936,4400016771
28937,4400016772
28938,4400016773
28939,4400016774
28940,4400016775
28941,4400016776
28942,4400016777
28943,4400016778
28944,4400016779
28945,4400016780
28946,4400016781
28947,4400016782
28948,4400016783
28949,4400016784
28950,4400016785
28951,4400016786
28952,4400016787
28953,4400016788
28954,4400016789
28955,4400016790
28956,4400016791
28957,4400016792
28958,4400016793
28959,4400016794
28960,4400016795
28961,4400016796
28962,4400016797
28963,4400016798
28964,4400016799
28965,4400016800
28966,4400016801
28967,4400016802
28968,4400016803
28969,4400016804
28970,4400016805
28971,4400016806
28972,4400016807
28973,4400016808
28974,4400016809
28975,4400016810
28976,4400016811
28977,4400016812
28978,4400016813
28979,4400016814
28980,4400016815
28981,4400016816
28982,4400016817
28983,4400016818
28984,4400016819
28985,4400016820
28986,4400016821
28987,4400016822
28988,4400016823
28989,4400016824
28990,4400016825
28991,4400016826
28992,4400016827
28993,4400016828
28994,4400016829
28995,4400016830
28996,4400016831
28997,4400016832
28998,4400016833
28999,4400016834
29000,4400016835
29001,4400016836
29002,4400016837
29003,4400016838
29004,4400016839
29005,4400016840
29006,4400016841
29007,4400016842
29008,4400016843
29009,4400016844
29010,4400016845
29011,4400016846
29012,4400016847
29013,4400016848
29014,4400016849
29015,4400016850
29016,4400016851
29017,4400016852
29018,4400016853
29019,4400016854
29020,4400016855
29021,4400016856
29022,4400016857
29023,4400016858
29024,4400016859
29025,4400016860
29026,4400016861
29027,4400016862
29028,4400016863
29029,4400016864
29030,4400016865
29031,4400016866
29032,4400016867
29033,4400016868
29034,4400016869
29035,4400016870
29036,4400016871
29037,4400016872
29038,4400016873
29039,4400016874
29040,4400016875
29041,4400016876
29042,4400016877
29043,4400016878
29044,4400016879
29045,4400016880
29046,4400016881
29047,4400016882
29048,4400016883
29049,4400016884
29050,4400016885
29051,4400016886
29052,4400016887
29053,4400016888
29054,4400016889
29055,4400016890
29056,4400016891
29057,4400016892
29058,4400016893
29059,4400016894
